comID,yearG5,sex,CAUSE,Ndeaths,YLL,mean.age,Level,county,pop,YLLper,cDeathRate,rateLCI,rateUCI,comName,oDeaths,aRate,aLCI,aUCI,aSE,YLL.adj.rate,causeName
115.2c,2014-2018,Total,C05,20,37,83.5,lev2,Orange,129400,5.721,3.092,1.737,4.447,Aliso Viejo/Laguna Hills/Laguna Niguel,20,3.666,2.235,5.675,0.8225,6.612,Congestive heart failure
115.2c,2014-2018,Total,C99,26,115,79.81,lev2,Orange,129400,17.78,4.02,2.475,5.565,Aliso Viejo/Laguna Hills/Laguna Niguel,26,4.425,2.867,6.543,0.8827,13.39,Other or unspecified cardiovascular diseases
115.2c,2014-2018,Total,D,235,1553,75.96,lev1,Orange,129400,240.1,36.33,31.69,40.98,Aliso Viejo/Laguna Hills/Laguna Niguel,235,38.84,33.92,44.28,2.59,218.8,Other Chronic
115.2c,2014-2018,Total,D01,13,96,72.69,lev2,Orange,129400,14.84,2.01,0.9174,3.103,Aliso Viejo/Laguna Hills/Laguna Niguel,13,2.062,1.083,3.6,0.5831,12.44,Diabetes mellitus
115.2c,2014-2018,Total,D05,84,362,81.82,lev2,Orange,129400,55.97,12.99,10.21,15.76,Aliso Viejo/Laguna Hills/Laguna Niguel,84,14.44,11.47,17.96,1.603,48.74,Alzheimer’s disease and other dementias
115.2c,2014-2018,Total,D06,18,69,78.06,lev2,Orange,129400,10.67,2.783,1.497,4.069,Aliso Viejo/Laguna Hills/Laguna Niguel,18,3.089,1.81,4.938,0.7418,9.889,Other neurological conditions
115.2c,2014-2018,Total,D10,16,108,75.69,lev2,Orange,129400,16.7,2.474,1.262,3.686,Aliso Viejo/Laguna Hills/Laguna Niguel,16,2.539,1.418,4.222,0.6576,13.46,Kidney diseases
115.2c,2014-2018,Total,D11,16,114,69.69,lev2,Orange,129400,17.63,2.474,1.262,3.686,Aliso Viejo/Laguna Hills/Laguna Niguel,16,2.429,1.361,4.044,0.6259,13.76,Cirrhosis of the liver
115.2c,2014-2018,Total,D66,32,175,77.28,lev2,Orange,129400,27.06,4.948,3.233,6.662,Aliso Viejo/Laguna Hills/Laguna Niguel,32,5.228,3.54,7.464,0.9463,23.73,Chronic obstructive pulmonary disease
115.2c,2014-2018,Total,D99,13,45,77.62,lev2,Orange,129400,6.958,2.01,0.9174,3.103,Aliso Viejo/Laguna Hills/Laguna Niguel,13,2.17,1.142,3.768,0.6117,5.614,Other Chronic Conditions
115.2c,2014-2018,Total,E,36,467,68.72,lev1,Orange,129400,72.2,5.566,3.748,7.384,Aliso Viejo/Laguna Hills/Laguna Niguel,36,5.707,3.954,8.001,0.9778,70.45,Injuries
115.2c,2014-2018,Total,E01,20,337,64.45,lev2,Orange,129400,52.1,3.092,1.737,4.447,Aliso Viejo/Laguna Hills/Laguna Niguel,20,3.242,1.947,5.095,0.7467,54.29,Unintentional injuries
115.2c,2014-2018,Total,E02,14,85,77.14,lev2,Orange,129400,13.14,2.165,1.031,3.298,Aliso Viejo/Laguna Hills/Laguna Niguel,14,2.201,1.182,3.776,0.603,10.21,Suicide/Self-harm
115.2d,2014-2018,Female,0,607,2630,80.1,lev0,Orange,43100,1220,281.7,259.2,304.1,Laguna Beach/Laguna Woods,607,109.4,98.41,122.1,5.756,1407,All CAUSES
115.2d,2014-2018,Female,A,26,95,79.46,lev1,Orange,43100,44.08,12.06,7.427,16.7,Laguna Beach/Laguna Woods,26,4.376,2.512,8.55,1.086,45.65,"Communicable, maternal, perinatal and nutritional conditions"
115.2d,2014-2018,Female,A07,14,26,82.71,lev2,Orange,43100,12.06,6.496,3.093,9.899,Laguna Beach/Laguna Woods,14,1.792,0.934,5.282,0.5114,5.012,Respiratory infections
115.2d,2014-2018,Female,B,149,1055,75.03,lev1,Orange,43100,489.5,69.14,58.04,80.24,Laguna Beach/Laguna Woods,149,32.46,26.2,40.64,3.368,523.3,Cancer/Malignant neoplasms
115.2d,2014-2018,Female,B04,15,27,86.13,lev2,Orange,43100,12.53,6.96,3.438,10.48,Laguna Beach/Laguna Woods,15,1.955,1.03,5.475,0.5503,6.38,Colon and rectum cancers
115.2d,2014-2018,Female,B06,12,44,77.67,lev2,Orange,43100,20.42,5.568,2.418,8.718,Laguna Beach/Laguna Woods,12,2.388,1.11,6.197,0.7818,17.61,Pancreas cancer
115.2d,2014-2018,Female,B07,29,204,75.59,lev2,Orange,43100,94.66,13.46,8.559,18.35,Laguna Beach/Laguna Woods,29,6.099,3.614,10.85,1.438,93.51,"Trachea, bronchus and lung cancers"
115.2d,2014-2018,Female,B09,20,323,62.9,lev2,Orange,43100,149.9,9.28,5.213,13.35,Laguna Beach/Laguna Woods,20,6.368,3.392,11.78,1.765,186.8,Breast cancer
115.2d,2014-2018,Female,C,236,585,83.38,lev1,Orange,43100,271.4,109.5,95.53,123.5,Laguna Beach/Laguna Woods,236,36.74,31.11,44.12,2.993,294.4,Cardiovascular diseases
115.2d,2014-2018,Female,C01,16,36,84.88,lev2,Orange,43100,16.7,7.424,3.786,11.06,Laguna Beach/Laguna Woods,16,2.522,1.093,6.497,0.8887,25.04,Hypertensive heart disease
115.2d,2014-2018,Female,C02,107,396,80.78,lev2,Orange,43100,183.7,49.65,40.24,59.06,Laguna Beach/Laguna Woods,107,17.87,13.75,23.9,2.236,211,Ischaemic heart disease
115.2d,2014-2018,Female,C03,43,28,84.42,lev2,Orange,43100,12.99,19.95,13.99,25.92,Laguna Beach/Laguna Woods,43,6.238,4.426,10.19,1.005,5.398,Stroke
115.2d,2014-2018,Female,C04,13,58,78.54,lev2,Orange,43100,26.91,6.032,2.753,9.311,Laguna Beach/Laguna Woods,13,2.262,1.032,6.043,0.7557,21.73,"Cardiomyopathy, myocarditis, endocarditis"
115.2d,2014-2018,Female,C05,29,4,90.93,lev2,Orange,43100,1.856,13.46,8.559,18.35,Laguna Beach/Laguna Woods,29,3.365,2.19,6.918,0.6647,0.7711,Congestive heart failure
115.2d,2014-2018,Female,C99,28,63,85.29,lev2,Orange,43100,29.23,12.99,8.18,17.8,Laguna Beach/Laguna Woods,28,4.49,2.641,8.63,1.072,30.47,Other or unspecified cardiovascular diseases
115.2d,2014-2018,Female,D,175,579,81.41,lev1,Orange,43100,268.7,81.2,69.17,93.23,Laguna Beach/Laguna Woods,175,29.23,24.14,36.12,2.723,272.8,Other Chronic
115.2d,2014-2018,Female,D05,68,94,85.62,lev2,Orange,43100,43.62,31.55,24.05,39.05,Laguna Beach/Laguna Woods,68,9.758,7.137,14.39,1.443,43.69,Alzheimer’s disease and other dementias
115.2d,2014-2018,Female,D09,11,34,87.91,lev2,Orange,43100,15.78,5.104,2.088,8.12,Laguna Beach/Laguna Woods,11,1.461,0.6563,4.978,0.496,9.051,Digestive diseases (excluding cirrhosis)
115.2d,2014-2018,Female,D11,14,143,71.14,lev2,Orange,43100,66.35,6.496,3.093,9.899,Laguna Beach/Laguna Woods,14,3.361,1.437,7.83,1.199,89.94,Cirrhosis of the liver
115.2d,2014-2018,Female,D66,32,69,80.84,lev2,Orange,43100,32.02,14.85,9.704,19.99,Laguna Beach/Laguna Woods,32,5.229,3.406,9.261,1.032,22.87,Chronic obstructive pulmonary disease
115.2d,2014-2018,Female,E,18,241,70.56,lev1,Orange,43100,111.8,8.352,4.494,12.21,Laguna Beach/Laguna Woods,18,5.332,2.405,10.9,1.803,198.4,Injuries
115.2d,2014-2018,Female,E01,11,82,76.18,lev2,Orange,43100,38.05,5.104,2.088,8.12,Laguna Beach/Laguna Woods,11,2.459,0.853,6.738,1.049,61.01,Unintentional injuries
115.2d,2014-2018,Male,0,521,3533,74.8,lev0,Orange,37360,1891,278.9,255,302.8,Laguna Beach/Laguna Woods,521,152.9,138.6,169.1,7.494,1915,All CAUSES
115.2d,2014-2018,Male,A,25,298,67.8,lev1,Orange,37360,159.5,13.38,8.137,18.63,Laguna Beach/Laguna Woods,25,8.794,5.311,14.61,2.007,183.2,"Communicable, maternal, perinatal and nutritional conditions"
115.2d,2014-2018,Male,B,119,1066,71.65,lev1,Orange,37360,570.6,63.7,52.26,75.15,Laguna Beach/Laguna Woods,119,37.37,30.31,46.4,3.795,576,Cancer/Malignant neoplasms
115.2d,2014-2018,Male,B04,18,296,63.28,lev2,Orange,37360,158.5,9.636,5.184,14.09,Laguna Beach/Laguna Woods,18,6.92,3.774,12.51,1.855,188.6,Colon and rectum cancers
115.2d,2014-2018,Male,B07,25,144,76.36,lev2,Orange,37360,77.09,13.38,8.137,18.63,Laguna Beach/Laguna Woods,25,7.044,4.387,11.93,1.519,69.3,"Trachea, bronchus and lung cancers"
115.2d,2014-2018,Male,B12,11,45,77,lev2,Orange,37360,24.09,5.888,2.409,9.368,Laguna Beach/Laguna Woods,11,3.362,1.503,7.753,1.148,29.83,Prostate cancer
115.2d,2014-2018,Male,B16,11,113,68.36,lev2,Orange,37360,60.49,5.888,2.409,9.368,Laguna Beach/Laguna Woods,11,3.761,1.769,8.247,1.215,60.05,Lymphomas and multiple myeloma
115.2d,2014-2018,Male,C,198,872,78.12,lev1,Orange,37360,466.8,106,91.23,120.8,Laguna Beach/Laguna Woods,198,53.52,45.61,63.27,4.199,436.2,Cardiovascular diseases
115.2d,2014-2018,Male,C01,18,65,78.22,lev2,Orange,37360,34.8,9.636,5.184,14.09,Laguna Beach/Laguna Woods,18,4.607,2.65,8.889,1.141,24.82,Hypertensive heart disease
115.2d,2014-2018,Male,C02,87,478,75.54,lev2,Orange,37360,255.9,46.57,36.79,56.36,Laguna Beach/Laguna Woods,87,25.19,19.69,32.66,2.98,241.9,Ischaemic heart disease
115.2d,2014-2018,Male,C03,46,173,79.43,lev2,Orange,37360,92.61,24.62,17.51,31.74,Laguna Beach/Laguna Woods,46,12.51,8.78,18.34,2.076,96.62,Stroke
115.2d,2014-2018,Male,C05,21,54,83.71,lev2,Orange,37360,28.91,11.24,6.434,16.05,Laguna Beach/Laguna Woods,21,4.662,2.752,8.878,1.107,28.49,Congestive heart failure
115.2d,2014-2018,Male,C99,18,46,81.22,lev2,Orange,37360,24.62,9.636,5.184,14.09,Laguna Beach/Laguna Woods,18,4.363,2.485,8.58,1.097,20.15,Other or unspecified cardiovascular diseases
115.2d,2014-2018,Male,D,150,1001,75.17,lev1,Orange,37360,535.9,80.3,67.45,93.15,Laguna Beach/Laguna Woods,150,43.57,36.05,53,4.017,563,Other Chronic
115.2d,2014-2018,Male,D05,35,182,79.03,lev2,Orange,37360,97.43,18.74,12.53,24.94,Laguna Beach/Laguna Woods,35,9.179,6.077,14.44,1.748,95.8,Alzheimer’s disease and other dementias
115.2d,2014-2018,Male,D10,18,153,71.61,lev2,Orange,37360,81.9,9.636,5.184,14.09,Laguna Beach/Laguna Woods,18,5.938,3.128,11.19,1.671,121.1,Kidney diseases
115.2d,2014-2018,Male,D11,12,127,69.67,lev2,Orange,37360,67.99,6.424,2.789,10.06,Laguna Beach/Laguna Woods,12,4.128,1.866,8.94,1.393,80.52,Cirrhosis of the liver
115.2d,2014-2018,Male,D66,23,146,76.04,lev2,Orange,37360,78.16,12.31,7.281,17.34,Laguna Beach/Laguna Woods,23,6.772,3.994,11.85,1.609,84.65,Chronic obstructive pulmonary disease
115.2d,2014-2018,Male,E,25,261,68.8,lev1,Orange,37360,139.7,13.38,8.137,18.63,Laguna Beach/Laguna Woods,25,8.417,5.162,13.96,1.869,140,Injuries
115.2d,2014-2018,Male,E01,15,92,74.93,lev2,Orange,37360,49.25,8.03,3.966,12.09,Laguna Beach/Laguna Woods,15,4.267,2.251,8.679,1.198,47.31,Unintentional injuries
115.2d,2014-2018,Total,0,1128,6163,77.65,lev0,Orange,80460,1532,280.4,264,296.7,Laguna Beach/Laguna Woods,1128,128.5,119.7,138.3,4.61,1654,All CAUSES
115.2d,2014-2018,Total,A,51,393,73.75,lev1,Orange,80460,97.68,12.68,9.197,16.16,Laguna Beach/Laguna Woods,51,6.441,4.464,9.479,1.102,111.2,"Communicable, maternal, perinatal and nutritional conditions"
115.2d,2014-2018,Total,A07,24,118,77.71,lev2,Orange,80460,29.33,5.965,3.579,8.352,Laguna Beach/Laguna Woods,24,2.54,1.49,4.733,0.6089,26.72,Respiratory infections
115.2d,2014-2018,Total,A99,18,124,75.78,lev2,Orange,80460,30.82,4.474,2.407,6.541,Laguna Beach/Laguna Woods,18,2.162,1.163,4.345,0.5911,29.43,Other Infectious Diseases
115.2d,2014-2018,Total,B,268,2121,73.53,lev1,Orange,80460,527.2,66.61,58.64,74.59,Laguna Beach/Laguna Woods,268,34.47,29.76,40.1,2.492,548.9,Cancer/Malignant neoplasms
115.2d,2014-2018,Total,B04,33,323,73.67,lev2,Orange,80460,80.28,8.202,5.404,11,Laguna Beach/Laguna Woods,33,4.413,2.721,7.243,0.9698,99.89,Colon and rectum cancers
115.2d,2014-2018,Total,B05,12,103,72.25,lev2,Orange,80460,25.6,2.983,1.295,4.67,Laguna Beach/Laguna Woods,12,1.675,0.7799,3.815,0.5476,23.37,Liver cancer
115.2d,2014-2018,Total,B06,19,119,73.21,lev2,Orange,80460,29.58,4.723,2.599,6.846,Laguna Beach/Laguna Woods,19,2.504,1.423,4.743,0.6319,25.81,Pancreas cancer
115.2d,2014-2018,Total,B07,54,348,75.94,lev2,Orange,80460,86.5,13.42,9.842,17,Laguna Beach/Laguna Woods,54,6.396,4.563,9.256,1.015,81.34,"Trachea, bronchus and lung cancers"
115.2d,2014-2018,Total,B09,26,339,66.35,lev2,Orange,80460,84.26,6.463,3.978,8.947,Laguna Beach/Laguna Woods,26,3.994,2.38,6.763,0.9324,95.62,Breast cancer
115.2d,2014-2018,Total,B12,13,45,80.23,lev2,Orange,80460,11.19,3.231,1.475,4.988,Laguna Beach/Laguna Woods,13,1.53,0.6931,3.623,0.515,14.09,Prostate cancer
115.2d,2014-2018,Total,B15,11,140,67.73,lev2,Orange,80460,34.8,2.734,1.118,4.35,Laguna Beach/Laguna Woods,11,1.552,0.6454,3.744,0.5685,37.91,Brain and nervous system cancers
115.2d,2014-2018,Total,B16,19,135,72.74,lev2,Orange,80460,33.56,4.723,2.599,6.846,Laguna Beach/Laguna Woods,19,2.651,1.473,4.999,0.6922,36.95,Lymphomas and multiple myeloma
115.2d,2014-2018,Total,B17,13,49,79.92,lev2,Orange,80460,12.18,3.231,1.475,4.988,Laguna Beach/Laguna Woods,13,1.227,0.6236,3.089,0.362,6.974,Leukaemia
115.2d,2014-2018,Total,B99,17,94,73.12,lev2,Orange,80460,23.36,4.225,2.217,6.234,Laguna Beach/Laguna Woods,17,2.06,1.151,4.143,0.5331,16.33,Other malignant neoplasms
115.2d,2014-2018,Total,C,434,1457,80.98,lev1,Orange,80460,362.1,107.9,97.73,118,Laguna Beach/Laguna Woods,434,43.95,39.22,49.52,2.481,357.3,Cardiovascular diseases
115.2d,2014-2018,Total,C01,34,101,81.35,lev2,Orange,80460,25.1,8.451,5.61,11.29,Laguna Beach/Laguna Woods,34,3.367,2.16,5.666,0.6857,24.4,Hypertensive heart disease
115.2d,2014-2018,Total,C02,194,874,78.43,lev2,Orange,80460,217.2,48.22,41.43,55.01,Laguna Beach/Laguna Woods,194,21.01,17.65,25.27,1.787,219.5,Ischaemic heart disease
115.2d,2014-2018,Total,C03,89,201,81.84,lev2,Orange,80460,49.96,22.12,17.53,26.72,Laguna Beach/Laguna Woods,89,8.945,6.936,11.91,1.091,48.76,Stroke
115.2d,2014-2018,Total,C04,21,114,77.86,lev2,Orange,80460,28.34,5.22,2.987,7.452,Laguna Beach/Laguna Woods,21,2.235,1.272,4.36,0.5626,22.81,"Cardiomyopathy, myocarditis, endocarditis"
115.2d,2014-2018,Total,C05,50,58,87.9,lev2,Orange,80460,14.42,12.43,8.983,15.87,Laguna Beach/Laguna Woods,50,3.967,2.814,6.158,0.639,16.13,Congestive heart failure
115.2d,2014-2018,Total,C99,46,109,83.7,lev2,Orange,80460,27.09,11.43,8.13,14.74,Laguna Beach/Laguna Woods,46,4.422,3.059,6.828,0.7602,25.73,Other or unspecified cardiovascular diseases
115.2d,2014-2018,Total,D,325,1580,78.53,lev1,Orange,80460,392.7,80.78,72,89.56,Laguna Beach/Laguna Woods,325,35.84,31.31,41.25,2.387,422.1,Other Chronic
115.2d,2014-2018,Total,D01,16,87,76.12,lev2,Orange,80460,21.62,3.977,2.028,5.926,Laguna Beach/Laguna Woods,16,1.894,0.9935,3.993,0.5359,20.24,Diabetes mellitus
115.2d,2014-2018,Total,D04,14,169,64.93,lev2,Orange,80460,42.01,3.48,1.657,5.303,Laguna Beach/Laguna Woods,14,2.359,1.185,4.754,0.7056,47.03,Substance use
115.2d,2014-2018,Total,D05,103,276,83.38,lev2,Orange,80460,68.6,25.6,20.66,30.55,Laguna Beach/Laguna Woods,103,9.696,7.594,12.75,1.139,70.63,Alzheimer’s disease and other dementias
115.2d,2014-2018,Total,D06,16,82,79,lev2,Orange,80460,20.38,3.977,2.028,5.926,Laguna Beach/Laguna Woods,16,1.762,0.861,3.889,0.5449,27.48,Other neurological conditions
115.2d,2014-2018,Total,D09,19,121,78.79,lev2,Orange,80460,30.08,4.723,2.599,6.846,Laguna Beach/Laguna Woods,19,2.007,1.129,4.06,0.5147,20.03,Digestive diseases (excluding cirrhosis)
115.2d,2014-2018,Total,D10,26,160,76.15,lev2,Orange,80460,39.77,6.463,3.978,8.947,Laguna Beach/Laguna Woods,26,3.149,1.776,5.693,0.8034,60.14,Kidney diseases
115.2d,2014-2018,Total,D11,26,270,70.46,lev2,Orange,80460,67.11,6.463,3.978,8.947,Laguna Beach/Laguna Woods,26,3.702,2.14,6.438,0.9094,85.51,Cirrhosis of the liver
115.2d,2014-2018,Total,D66,55,215,78.84,lev2,Orange,80460,53.44,13.67,10.06,17.28,Laguna Beach/Laguna Woods,55,6.027,4.303,8.774,0.9546,54.96,Chronic obstructive pulmonary disease
115.2d,2014-2018,Total,D68,19,62,80,lev2,Orange,80460,15.41,4.723,2.599,6.846,Laguna Beach/Laguna Woods,19,1.909,1.081,3.914,0.4839,11.84,Other respiratory diseases
115.2d,2014-2018,Total,D99,13,84,73.23,lev2,Orange,80460,20.88,3.231,1.475,4.988,Laguna Beach/Laguna Woods,13,1.534,0.7665,3.531,0.4621,14.39,Other Chronic Conditions
115.2d,2014-2018,Total,E,43,502,69.53,lev1,Orange,80460,124.8,10.69,7.493,13.88,Laguna Beach/Laguna Woods,43,6.639,4.376,10.04,1.278,170.1,Injuries
115.2d,2014-2018,Total,E01,26,174,75.46,lev2,Orange,80460,43.25,6.463,3.978,8.947,Laguna Beach/Laguna Woods,26,3.196,1.865,5.675,0.7727,54.65,Unintentional injuries
115.2d,2014-2018,Total,E02,13,276,57.15,lev2,Orange,80460,68.6,3.231,1.475,4.988,Laguna Beach/Laguna Woods,13,2.821,1.304,5.657,0.929,95.2,Suicide/Self-harm
116a,2014-2018,Female,0,258,1418,77.47,lev0,Orange,41670,680.6,123.8,108.7,138.9,Buena Park/La Palma,258,110.5,97.29,125.2,6.965,614.7,All CAUSES
116a,2014-2018,Female,A,16,51,81.56,lev1,Orange,41670,24.48,7.679,3.917,11.44,Buena Park/La Palma,16,6.948,3.937,11.55,1.76,19.82,"Communicable, maternal, perinatal and nutritional conditions"
116a,2014-2018,Female,B,51,353,74.08,lev1,Orange,41670,169.4,24.48,17.76,31.2,Buena Park/La Palma,51,21.37,15.84,28.4,3.037,146.8,Cancer/Malignant neoplasms
116a,2014-2018,Female,B07,15,35,80.07,lev2,Orange,41670,16.8,7.199,3.556,10.84,Buena Park/La Palma,15,6.501,3.605,10.99,1.702,12.05,"Trachea, bronchus and lung cancers"
116a,2014-2018,Female,C,107,520,78.64,lev1,Orange,41670,249.6,51.36,41.63,61.09,Buena Park/La Palma,107,46.18,37.75,56.08,4.517,235.7,Cardiovascular diseases
116a,2014-2018,Female,C02,55,224,79.29,lev2,Orange,41670,107.5,26.4,19.42,33.37,Buena Park/La Palma,55,23.26,17.46,30.54,3.171,95.81,Ischaemic heart disease
116a,2014-2018,Female,C03,22,160,76.23,lev2,Orange,41670,76.79,10.56,6.147,14.97,Buena Park/La Palma,22,9.61,5.983,14.8,2.074,74.43,Stroke
116a,2014-2018,Female,C99,13,11,84.77,lev2,Orange,41670,5.28,6.24,2.848,9.631,Buena Park/La Palma,13,5.574,2.95,9.792,1.559,4.429,Other or unspecified cardiovascular diseases
116a,2014-2018,Female,D,76,387,78.11,lev1,Orange,41670,185.7,36.48,28.28,44.68,Buena Park/La Palma,76,32.38,25.44,40.8,3.756,160.3,Other Chronic
116a,2014-2018,Female,D05,14,42,82.57,lev2,Orange,41670,20.16,6.719,3.2,10.24,Buena Park/La Palma,14,5.692,3.091,9.849,1.536,14.18,Alzheimer’s disease and other dementias
116a,2014-2018,Female,D66,14,49,79.5,lev2,Orange,41670,23.52,6.719,3.2,10.24,Buena Park/La Palma,14,6.031,3.267,10.39,1.633,19.12,Chronic obstructive pulmonary disease
116a,2014-2018,Male,0,292,3122,68.66,lev0,Orange,40700,1534,143.5,127,159.9,Buena Park/La Palma,292,167.6,148.4,188.9,10.12,1487,All CAUSES
116a,2014-2018,Male,B,77,599,70.87,lev1,Orange,40700,294.3,37.84,29.38,46.29,Buena Park/La Palma,77,44.33,34.66,56.1,5.239,274.4,Cancer/Malignant neoplasms
116a,2014-2018,Male,B07,20,115,74,lev2,Orange,40700,56.51,9.827,5.52,14.13,Buena Park/La Palma,20,11.04,6.617,17.64,2.555,48.61,"Trachea, bronchus and lung cancers"
116a,2014-2018,Male,C,108,1157,68.8,lev1,Orange,40700,568.5,53.07,43.06,63.08,Buena Park/La Palma,108,61.61,50.25,75.02,6.092,558.9,Cardiovascular diseases
116a,2014-2018,Male,C02,57,620,68.32,lev2,Orange,40700,304.6,28.01,20.74,35.28,Buena Park/La Palma,57,32.69,24.57,42.9,4.442,306.3,Ischaemic heart disease
116a,2014-2018,Male,C03,17,143,71.06,lev2,Orange,40700,70.27,8.353,4.382,12.32,Buena Park/La Palma,17,9.166,5.225,15.28,2.301,58.41,Stroke
116a,2014-2018,Male,C99,12,149,68.75,lev2,Orange,40700,73.21,5.896,2.56,9.232,Buena Park/La Palma,12,6.776,3.489,12.27,1.965,84.08,Other or unspecified cardiovascular diseases
116a,2014-2018,Male,D,78,850,69.09,lev1,Orange,40700,417.7,38.33,29.82,46.83,Buena Park/La Palma,78,45.9,36,57.91,5.36,411.4,Other Chronic
116a,2014-2018,Male,D05,17,245,65.53,lev2,Orange,40700,120.4,8.353,4.382,12.32,Buena Park/La Palma,17,9.678,5.496,16.09,2.444,111.8,Alzheimer’s disease and other dementias
116a,2014-2018,Male,D66,11,41,76.09,lev2,Orange,40700,20.15,5.405,2.211,8.599,Buena Park/La Palma,11,7.093,3.463,13.09,2.197,19.32,Chronic obstructive pulmonary disease
116a,2014-2018,Male,E,17,428,52.41,lev1,Orange,40700,210.3,8.353,4.382,12.32,Buena Park/La Palma,17,8.958,5.124,14.93,2.236,201.6,Injuries
116a,2014-2018,Total,0,550,4540,72.79,lev0,Orange,82370,1102,133.5,122.4,144.7,Buena Park/La Palma,550,136.1,124.8,148.2,5.902,1043,All CAUSES
116a,2014-2018,Total,A,26,117,78.81,lev1,Orange,82370,28.41,6.313,3.886,8.739,Buena Park/La Palma,26,6.501,4.212,9.677,1.297,24.43,"Communicable, maternal, perinatal and nutritional conditions"
116a,2014-2018,Total,A07,15,74,78.93,lev2,Orange,82370,17.97,3.642,1.799,5.485,Buena Park/La Palma,15,3.786,2.097,6.388,0.993,16.06,Respiratory infections
116a,2014-2018,Total,B,128,952,72.15,lev1,Orange,82370,231.1,31.08,25.69,36.46,Buena Park/La Palma,128,31.14,25.87,37.25,2.813,205.5,Cancer/Malignant neoplasms
116a,2014-2018,Total,B07,35,150,76.6,lev2,Orange,82370,36.42,8.498,5.683,11.31,Buena Park/La Palma,35,8.487,5.862,11.98,1.465,28.96,"Trachea, bronchus and lung cancers"
116a,2014-2018,Total,B16,13,101,72.46,lev2,Orange,82370,24.52,3.156,1.441,4.872,Buena Park/La Palma,13,3.236,1.7,5.687,0.9136,23.67,Lymphomas and multiple myeloma
116a,2014-2018,Total,B99,13,127,67.62,lev2,Orange,82370,30.84,3.156,1.441,4.872,Buena Park/La Palma,13,3.255,1.708,5.72,0.9203,27.87,Other malignant neoplasms
116a,2014-2018,Total,C,215,1677,73.69,lev1,Orange,82370,407.2,52.2,45.22,59.18,Buena Park/La Palma,215,53.42,46.42,61.26,3.698,395.1,Cardiovascular diseases
116a,2014-2018,Total,C01,16,139,71.69,lev2,Orange,82370,33.75,3.885,1.981,5.788,Buena Park/La Palma,16,4.122,2.325,6.84,1.052,33.58,Hypertensive heart disease
116a,2014-2018,Total,C02,112,844,73.71,lev2,Orange,82370,204.9,27.19,22.16,32.23,Buena Park/La Palma,112,27.7,22.74,33.49,2.654,200.1,Ischaemic heart disease
116a,2014-2018,Total,C03,39,303,73.97,lev2,Orange,82370,73.57,9.469,6.497,12.44,Buena Park/La Palma,39,9.472,6.691,13.11,1.543,65.44,Stroke
116a,2014-2018,Total,C05,17,49,79.41,lev2,Orange,82370,11.9,4.128,2.165,6.09,Buena Park/La Palma,17,4.532,2.616,7.376,1.116,10.92,Congestive heart failure
116a,2014-2018,Total,C99,25,160,77.08,lev2,Orange,82370,38.85,6.07,3.691,8.449,Buena Park/La Palma,25,6.27,4.043,9.377,1.263,42.01,Other or unspecified cardiovascular diseases
116a,2014-2018,Total,D,154,1237,73.54,lev1,Orange,82370,300.3,37.39,31.49,43.3,Buena Park/La Palma,154,38.39,32.47,45.15,3.146,287.2,Other Chronic
116a,2014-2018,Total,D01,18,177,71.39,lev2,Orange,82370,42.98,4.37,2.351,6.389,Buena Park/La Palma,18,4.426,2.597,7.149,1.061,43.13,Diabetes mellitus
116a,2014-2018,Total,D05,31,287,73.23,lev2,Orange,82370,69.68,7.527,4.877,10.18,Buena Park/La Palma,31,7.546,5.085,10.88,1.381,64.17,Alzheimer’s disease and other dementias
116a,2014-2018,Total,D10,17,114,74.59,lev2,Orange,82370,27.68,4.128,2.165,6.09,Buena Park/La Palma,17,4.239,2.451,6.925,1.04,28.08,Kidney diseases
116a,2014-2018,Total,D66,25,90,78,lev2,Orange,82370,21.85,6.07,3.691,8.449,Buena Park/La Palma,25,6.452,4.139,9.667,1.314,19.25,Chronic obstructive pulmonary disease
116a,2014-2018,Total,E,25,535,57.8,lev1,Orange,82370,129.9,6.07,3.691,8.449,Buena Park/La Palma,25,6.158,3.958,9.237,1.249,125.4,Injuries
116a,2014-2018,Total,E01,13,162,69,lev2,Orange,82370,39.33,3.156,1.441,4.872,Buena Park/La Palma,13,3.325,1.754,5.82,0.9346,39.09,Unintentional injuries
