,year,CAUSE,Ndeaths,YLL,m.YLL,Level,pop,YLLper,YLLrateLCI,YLLrateUCI,cDeathRate,rateLCI,rateUCI,causeName,county,stateRate,SMR,aRate,aLCI,aUCI,YLL.adj.rate
4588,2000,105,15,282.18,18.812,gbd36,158288,178.2699889,157.4699947,199.0699831,9.476397453,4.680766785,14.27202812,"Endocrine, blood, immune disorders",El Dorado,5.861620751,1.61668553,11.80582427,6.475637028,20.07958812,217.6157775
4675,2003,46,15,270.15,18.01,gbd36,167670,161.1200573,141.9070559,180.3330586,8.946144212,4.418853777,13.47343465,Other infectious diseases,El Dorado,5.77299205,1.549654691,9.860686085,5.439641569,16.77961419,165.3524021
4705,2004,46,15,438.74,29.24933333,gbd36,170304,257.6216648,233.5155701,281.7277595,8.80777903,4.350509752,13.26504831,Other infectious diseases,El Dorado,5.979957075,1.47288332,8.445523073,4.658070921,14.57974415,229.9501207
4718,2004,138,15,335.54,22.36933333,gbd36,170304,197.0241451,175.9429419,218.1053482,8.80777903,4.350509752,13.26504831,Other neurological conditions,El Dorado,4.43042657,1.988020542,9.38960686,5.223798871,15.96166707,211.8818027
4924,2011,105,15,250.22,16.68133333,gbd36,180837,138.3677013,121.2233204,155.5120822,8.294762687,4.097110729,12.49241464,"Endocrine, blood, immune disorders",El Dorado,7.631064394,1.086973227,7.775315704,4.335428116,13.3681116,128.3560106
5036,2015,46,15,254.87,16.99133333,gbd36,183140,139.1667577,122.0813935,156.2521219,8.190455389,4.045589237,12.33532154,Other infectious diseases,El Dorado,5.212519088,1.571304632,6.29187204,3.505082779,11.18027358,104.3744845
5041,2015,103,15,205.63,13.70866667,gbd36,183140,112.2802228,96.93376606,127.6266795,8.190455389,4.045589237,12.33532154,Other neoplasms,El Dorado,3.581686741,2.286759279,6.399114867,3.569942901,11.33360706,83.06305808
5044,2015,110,15,643.28,42.88533333,gbd36,183140,351.2504095,324.1069683,378.3938507,8.190455389,4.045589237,12.33532154,Mental and substance use disorders,El Dorado,9.874600257,0.82944678,8.017344462,4.326207805,14.01166584,378.6514259
5046,2015,133,15,213.94,14.26266667,gbd36,183140,116.8177351,101.164256,132.4712141,8.190455389,4.045589237,12.33532154,Parkinson disease,El Dorado,7.363067239,1.112370039,6.446061987,3.598079954,11.40116799,88.91354036
5210,2004,63,15,246.8,16.45333333,gbd36,860226,28.69013492,25.11075247,32.26951736,1.743727811,0.861296,2.626159622,Nutritional deficiencies,Fresno,0.783156212,2.226538952,2.220961173,1.233068955,3.733550679,35.24106684
5349,2008,63,15,209.64,13.976,gbd36,913239,22.95565564,19.8482302,26.06308108,1.642505412,0.811298261,2.473712563,Nutritional deficiencies,Fresno,1.03917325,1.580588619,2.157523033,1.204015906,3.604940788,29.95099918
5436,2010,178,15,312.76,20.85066667,gbd36,932628,33.53534314,29.8187481,37.25193818,1.608358316,0.794431663,2.42228497,Skin diseases,Fresno,0.712495235,2.257360102,2.055220849,1.146896889,3.421755851,42.50710833
5502,2012,156,15,377.23,25.14866667,gbd36,950634,39.68193858,35.67753483,43.68634233,1.577894332,0.779384298,2.376404365,Asthma,Fresno,0.998909375,1.579617102,1.931886341,1.079460489,3.207037347,47.46025778
5804,2007,198,15,492.68,32.84533333,gbd36,28013,1758.754864,1603.45505,1914.054678,53.54656767,26.44876353,80.6443718,Unintentional injuries,Glenn,22.08875889,2.424154654,57.53766232,32.17436977,95.46291012,1895.804951
5864,2010,132,15,155.54,10.36933333,gbd36,28182,551.9125683,465.1769802,638.6481565,53.22546306,26.29015729,80.16076883,Alzheimer’s disease and other dementias,Glenn,47.96217925,1.109738212,51.51426752,28.80932485,86.01215911,530.9151307
5874,2010,198,15,383.14,25.54266667,gbd36,28182,1359.520261,1223.38989,1495.650632,53.22546306,26.29015729,80.16076883,Unintentional injuries,Glenn,18.1686285,2.929525642,54.32734387,30.3833179,90.34569681,1414.585947
5987,2015,155,15,277.07,18.47133333,gbd36,28960,956.7334254,844.0800301,1069.386821,51.79558011,25.58388166,78.00727856,Chronic obstructive pulmonary disease,Glenn,33.28741316,1.556010972,45.69068166,25.52612655,77.28739432,862.7463518
6074,2002,133,15,203.5,13.56666667,gbd36,128755,158.0521145,136.3367964,179.7674325,11.65003301,5.754411191,17.54565483,Parkinson disease,Humboldt,4.510810346,2.582691826,11.25185779,6.251879693,18.99784982,151.5249524
6080,2002,157,15,246.89,16.45933333,gbd36,128755,191.7517766,167.8331776,215.6703756,11.65003301,5.754411191,17.54565483,Other respiratory diseases,Humboldt,8.231656443,1.415272016,12.14012523,6.752386751,20.35727538,200.3840377
6207,2006,167,15,312.92,20.86133333,gbd36,132226,236.6554233,210.4345053,262.8763412,11.34421369,5.603354959,17.08507243,Other digestive diseases,Humboldt,8.820083592,1.286179839,11.81498331,6.58793313,19.76227999,249.6791936
6375,2012,48,15,260.01,17.334,gbd36,134840,192.8285375,169.3903312,216.2667438,11.12429546,5.494728663,16.75386226,Lower respiratory infections,Humboldt,15.3017144,0.726996673,10.41724746,5.823229706,17.49840286,179.5484151
6385,2012,133,15,222.44,14.82933333,gbd36,134840,164.9658855,143.287058,186.644713,11.12429546,5.494728663,16.75386226,Parkinson disease,Humboldt,6.285242936,1.769906999,10.40985212,5.823995409,17.47929411,152.8416133
6516,2000,157,15,255.57,17.038,gbd36,143151,178.5317602,156.6436311,200.4198893,10.47844584,5.175718038,15.78117364,Other respiratory diseases,Imperial,8.776255054,1.193954115,14.58730165,7.830676607,26.14795084,232.3009938
6546,2001,157,15,317.34,21.156,gbd36,144726,219.2695162,195.144704,243.3943284,10.36441275,5.119392596,15.60943291,Other respiratory diseases,Imperial,8.825725872,1.174341114,15.77742946,8.554638312,27.77388116,325.1224273
6600,2003,132,15,160.82,10.72133333,gbd36,150909,106.5675341,90.09717837,123.0378898,9.939765024,4.90964232,14.96988773,Alzheimer’s disease and other dementias,Imperial,27.69227709,0.358936356,18.2526279,9.897104317,31.11319564,175.8719525
6651,2005,48,15,300.37,20.02466667,gbd36,157657,190.5211947,168.9753706,212.0670188,9.514325403,4.699500897,14.32914991,Lower respiratory infections,Imperial,20.87780601,0.45571481,15.61910856,8.480562616,26.63562484,235.7617121
6689,2006,105,15,397.05,26.47,gbd36,162532,244.2903551,220.2615701,268.3191401,9.228951837,4.558543628,13.89936005,"Endocrine, blood, immune disorders",Imperial,6.566092884,1.405546952,12.68767,6.934994508,21.82274301,292.2922886
6712,2007,48,15,288.49,19.23266667,gbd36,166894,172.8582214,152.9114436,192.8049992,8.987740722,4.439399936,13.53608151,Lower respiratory infections,Imperial,17.81545676,0.504491175,12.8941955,7.021987888,22.09739084,203.4911028
6805,2010,48,15,234.56,15.63733333,gbd36,175107,133.9523834,116.809986,151.0947808,8.566190958,4.231179866,12.90120205,Lower respiratory infections,Imperial,15.6963236,0.545745053,11.4187511,6.34775071,19.09101323,174.6544096
7085,2004,155,15,283.68,18.912,gbd36,18559,1528.530632,1350.658513,1706.402751,80.82332022,39.92182838,121.7248121,Chronic obstructive pulmonary disease,Inyo,33.49391299,2.413074885,59.44425468,32.76540847,108.0270827,1190.839199
7282,2013,155,15,238.22,15.88133333,gbd36,18585,1281.786387,1119.016285,1444.556489,80.7102502,39.86597863,121.5545218,Chronic obstructive pulmonary disease,Inyo,33.86978606,2.38295719,51.23896285,28.43748604,92.85405357,881.4904867
7372,2001,21,15,540.19,36.01266667,gbd36,679674,79.47780848,72.77555723,86.18005973,2.206940386,1.090094976,3.323785796,Hepatitis,Kern,2.077493582,1.062309124,2.874248104,1.583460098,4.943504876,100.7105471
7402,2002,10,15,796.06,53.07066667,gbd36,696504,114.2936724,106.3540952,122.2332496,2.153612901,1.063754426,3.243471376,HIV/AIDS,Kern,4.072895382,0.528767056,2.059797781,1.149621566,3.656781574,109.3285084
7745,2012,13,15,302.97,20.198,gbd36,858271,35.30003926,31.32516435,39.27491418,1.747699736,0.86325789,2.632141581,Diarrhoeal diseases,Kern,3.138678405,0.556826635,2.591333152,1.435364335,4.345318775,45.49040268
7883,2000,48,15,356.63,23.77533333,gbd36,129764,274.8296908,246.3061916,303.3531901,11.55944638,5.709666879,17.40922588,Lower respiratory infections,Kings,24.67880568,0.468395697,19.84456178,10.8056725,33.80830381,379.1967966
8013,2004,132,15,169.89,11.326,gbd36,142617,119.1232462,101.2105606,137.0359317,10.51768022,5.195097449,15.84026299,Alzheimer’s disease and other dementias,Kings,27.41606139,0.383632064,20.22678291,11.2441911,33.72839504,215.237177
8035,2005,46,15,316.58,21.10533333,gbd36,144601,218.933479,194.8167429,243.0502152,10.37337225,5.123818043,15.62292645,Other infectious diseases,Kings,6.027413979,1.721031985,18.64787075,10.39469458,31.19173608,386.8652678
8036,2005,48,15,281.87,18.79133333,gbd36,144601,194.9294956,172.1732181,217.6857732,10.37337225,5.123818043,15.62292645,Lower respiratory infections,Kings,20.87780601,0.496861224,18.12237147,9.958212454,30.61147785,264.4838158
8102,2007,110,15,660.86,44.05733333,gbd36,150378,439.4658793,405.9601929,472.9715657,9.974863344,4.926978766,15.02274792,Mental and substance use disorders,Kings,8.322269575,1.19857489,11.64461464,6.264649795,20.76393896,454.0766992
8117,2007,208,15,716.16,47.744,gbd36,150378,476.2398755,441.3604907,511.1192604,9.974863344,4.926978766,15.02274792,Self-harm,Kings,9.53422402,1.04621659,11.10936229,6.024398622,19.86486343,482.4945531
8157,2009,48,15,333.12,22.208,gbd36,151794,219.4553144,195.8888822,243.0217467,9.88181351,4.88101778,14.88260924,Lower respiratory infections,Kings,17.1102438,0.577537855,17.20753233,9.482236172,28.98957287,312.1986898
8174,2009,167,15,468.17,31.21133333,gbd36,151794,308.4245754,280.4865778,336.362573,9.88181351,4.88101778,14.88260924,Other digestive diseases,Kings,8.719643477,1.133281829,14.21718256,7.793013885,24.42669878,382.1019618
8202,2010,157,15,359.65,23.97666667,gbd36,152175,236.3397404,211.9141645,260.7653164,9.85707245,4.868797193,14.84534771,Other respiratory diseases,Kings,9.391008626,1.049628729,16.16384486,8.940754836,27.19635485,332.4317725
8216,2011,48,15,298.05,19.87,gbd36,151382,196.8860234,174.5339191,219.2381277,9.908707772,4.894301917,14.92311363,Lower respiratory infections,Kings,16.36365634,0.605531402,15.62863834,8.623731551,26.31888918,259.5341449
8231,2011,160,15,488.36,32.55733333,gbd36,151382,322.6011018,293.9893866,351.2128171,9.908707772,4.894301917,14.92311363,Cirrhosis of the liver,Kings,11.97878039,0.827188366,13.23863116,7.329014022,22.58344739,409.1061363
8275,2013,46,15,332.88,22.192,gbd36,150276,221.5124172,197.7165073,245.308327,9.981633794,4.930322958,15.03294463,Other infectious diseases,Kings,4.784560068,2.086217678,14.79037394,8.216222538,24.78743322,301.3732899
8335,2015,48,15,293.69,19.57933333,gbd36,149702,196.1830837,173.7460692,218.6200982,10.01990621,4.949227217,15.09058521,Lower respiratory infections,Kings,15.76556608,0.635556387,13.89636892,7.744752572,23.21579882,257.9784208
8351,2015,160,15,526.28,35.08533333,gbd36,149702,351.5517495,321.5166606,381.5868384,10.01990621,4.949227217,15.09058521,Cirrhosis of the liver,Kings,13.80447098,0.725844998,12.01573237,6.684094256,20.33944466,402.307752
8379,2000,160,15,551.9,36.79333333,gbd36,58479,943.7575882,865.0206812,1022.494495,25.65023342,12.66966283,38.630804,Cirrhosis of the liver,Lake,10.59973968,2.41989277,20.56066028,11.40453009,36.43014602,797.8961631
8380,2000,167,15,303.62,20.24133333,gbd36,58479,519.1949247,460.7948582,577.5949912,25.65023342,12.66966283,38.630804,Other digestive diseases,Lake,8.814489409,2.910007855,18.47185509,10.19060905,33.3750736,385.5269002
8407,2001,167,15,257.83,17.18866667,gbd36,60046,429.3874696,376.9754695,481.7994697,24.98084802,12.33902696,37.62266907,Other digestive diseases,Lake,8.834418314,2.827673213,17.79848224,9.805591849,32.25492457,315.0319207
8412,2001,208,15,636.43,42.42866667,gbd36,60046,1059.904074,977.558676,1142.249471,24.98084802,12.33902696,37.62266907,Self-harm,Lake,9.434196796,2.647904062,24.70894863,13.3776761,43.12702903,1177.757105
8475,2004,48,15,361.79,24.11933333,gbd36,62633,577.6347932,518.1133906,637.1561957,23.94903645,11.8293745,36.0686984,Lower respiratory infections,Lake,20.5914144,1.163059321,21.06507223,11.74481479,36.75395413,518.5365029
8524,2005,208,15,708.5,47.23333333,gbd36,63107,1122.696373,1040.027792,1205.364954,23.76915398,11.74052344,35.79778451,Self-harm,Lake,8.672917948,2.740617877,25.00570371,13.67070473,43.13547399,1259.043731
8574,2007,167,15,299.03,19.93533333,gbd36,63986,467.3366049,414.3677591,520.3054507,23.44262807,11.57923941,35.30601674,Other digestive diseases,Lake,8.765467363,2.674429908,18.68964748,10.42436224,32.94734858,371.6095494
8575,2007,168,15,310.36,20.69066667,gbd36,63986,485.0436033,431.0806138,539.0065928,23.44262807,11.57923941,35.30601674,Genitourinary diseases,Lake,14.10025555,1.662567603,19.05875034,10.42970421,33.80776196,446.4960949
8605,2008,167,15,322.03,21.46866667,gbd36,64370,500.2796334,445.6393745,554.9198922,23.3027808,11.51016332,35.09539828,Other digestive diseases,Lake,8.622696054,2.702493588,18.29265463,10.20968385,32.16104496,391.1094306
8623,2009,105,15,416.54,27.76933333,gbd36,64396,646.8414187,584.7234057,708.9594318,23.29337226,11.50551607,35.08122845,"Endocrine, blood, immune disorders",Lake,7.354923527,3.167044793,20.43830914,11.19965898,35.6039271,630.2170864
8693,2011,168,15,288.25,19.21666667,gbd36,64745,445.2081242,393.8124563,496.603792,23.16781219,11.44349699,34.89212738,Genitourinary diseases,Lake,16.69013318,1.388114279,17.45125654,9.741836651,30.54215874,332.8784535
8732,2013,48,15,424.63,28.30866667,gbd36,64781,655.4854047,593.1398088,717.8310005,23.1549374,11.43713763,34.87273718,Lower respiratory infections,Lake,16.97007362,1.364457098,18.43340055,10.13466515,32.25892567,565.3523192
8760,2014,48,15,356.88,23.792,gbd36,65191,547.4375297,490.6410324,604.234027,23.0093111,11.36520705,34.65341515,Lower respiratory infections,Lake,15.33322268,1.500618075,18.31947179,10.03306674,32.12454466,506.0550163
9201,2000,210,15,849.99,56.666,gbd36,9543983,8.906030113,8.30730794,9.504752287,0.157167086,0.077631028,0.236703144,Collective violence and legal intervention,Los Angeles,0.197053984,0.797583906,0.147601675,0.082257199,0.256858039,8.242517009
9236,2001,210,15,892.16,59.47733333,gbd36,9635795,9.258810508,8.651260665,9.866360351,0.155669563,0.076891342,0.234447784,Collective violence and legal intervention,Los Angeles,0.234695928,0.663281911,0.140358024,0.078325835,0.244638013,8.305859567
9782,2001,110,15,722.84,48.18933333,gbd36,126456,571.613842,529.9432434,613.2844406,11.86183336,5.859027748,17.86463898,Mental and substance use disorders,Madera,7.63196387,1.554230807,13.23490172,7.290330822,22.88180276,599.0595894
9792,2001,167,15,277.56,18.504,gbd36,126456,219.4913646,193.6695303,245.3131989,11.86183336,5.859027748,17.86463898,Other digestive diseases,Madera,8.834418314,1.342684141,14.73878013,8.12912834,25.18100022,274.599577
9875,2004,157,15,246.32,16.42133333,gbd36,136488,180.470078,157.9326963,203.0074596,10.98997714,5.428383542,16.55157074,Other respiratory diseases,Madera,8.80491341,1.248164136,15.11875161,8.353539403,25.46853422,235.6248066
9943,2006,208,15,708.19,47.21266667,gbd36,143528,493.4159188,457.0757992,529.7560385,10.45092247,5.16212316,15.73972178,Self-harm,Madera,8.933196957,1.16989724,11.17709975,6.233413049,19.10924009,517.7463032
9967,2007,168,15,242.58,16.172,gbd36,146806,165.238478,144.4447776,186.0321783,10.21756604,5.046859208,15.38827287,Genitourinary diseases,Madera,14.10025555,0.72463694,13.60786858,7.524228012,22.87866328,201.2064292
9993,2008,157,15,291.24,19.416,gbd36,149114,195.3136526,172.8823145,217.7449908,10.05941763,4.968743464,15.15009179,Other respiratory diseases,Madera,9.097514119,1.105732566,13.01199749,7.198791909,21.8993299,226.9021622
9996,2008,168,15,318.49,21.23266667,gbd36,149114,213.5882613,190.1309857,237.045537,10.05941763,4.968743464,15.15009179,Genitourinary diseases,Madera,13.15110377,0.76491052,12.88807553,7.142256839,21.68821211,255.33964
10039,2010,46,15,328.52,21.90133333,gbd36,150193,218.7318983,195.0792755,242.3845211,9.987149867,4.933047565,15.04125217,Other infectious diseases,Madera,4.593719279,2.17408798,11.23191591,6.268888253,18.85476911,238.1441438
10058,2010,168,15,299.2,19.94666667,gbd36,150193,199.2103494,176.6378737,221.782825,9.987149867,4.933047565,15.04125217,Genitourinary diseases,Madera,14.07847728,0.70939134,11.40971336,6.338065318,19.17629402,202.8809929
10098,2012,46,15,473.79,31.586,gbd36,150814,314.1551845,285.8673712,342.4429979,9.946026231,4.912734977,14.97931748,Other infectious diseases,Madera,4.902542064,2.02874878,10.98455254,6.13296125,18.36418573,336.8591846
10112,2012,157,15,308.1,20.54,gbd36,150814,204.2913788,181.4799609,227.1027967,9.946026231,4.912734977,14.97931748,Other respiratory diseases,Madera,10.2414498,0.971154126,11.53883235,6.437864328,19.22629322,229.4872113
10166,2014,110,15,651.83,43.45533333,gbd36,154181,422.7693425,390.3141339,455.2245512,9.728825212,4.80545082,14.6521996,Mental and substance use disorders,Madera,8.766266704,1.109802558,10.65390483,5.959004353,17.71708066,458.9987399
10174,2014,157,15,396.83,26.45533333,gbd36,154181,257.3793139,232.0560617,282.7025662,9.728825212,4.80545082,14.6521996,Other respiratory diseases,Madera,10.36670409,0.938468498,10.34845244,5.769187164,17.27655628,256.9554427
10233,2000,138,15,313.16,20.87733333,gbd36,247424,126.5681583,112.55005,140.5862666,6.062467667,2.994492098,9.130443236,Other neurological conditions,Marin,4.341069859,1.396537689,5.631022139,3.118376819,9.86301295,112.8694512
10263,2001,138,15,431.57,28.77133333,gbd36,247731,174.209122,157.773227,190.645017,6.054954769,2.990781181,9.119128357,Other neurological conditions,Marin,4.314348596,1.403445882,5.576584398,3.086295448,9.755034918,159.0475967
10290,2002,105,15,312.14,20.80933333,gbd36,247382,126.177329,112.1796926,140.1749654,6.06349694,2.995000497,9.131993383,"Endocrine, blood, immune disorders",Marin,6.26533239,0.967785356,5.295591522,2.948545733,9.269233128,117.6224793
10315,2003,46,15,356.44,23.76266667,gbd36,247280,144.1442899,129.1801308,159.108449,6.065998059,2.996235898,9.13576022,Other infectious diseases,Marin,5.77299205,1.050754618,5.161137627,2.868095285,9.038661237,122.1724394
10321,2003,103,15,301.39,20.09266667,gbd36,247280,121.882077,108.1219159,135.6422381,6.065998059,2.996235898,9.13576022,Other neoplasms,Marin,3.639556417,1.666686091,5.235454037,2.911159284,9.148559482,106.3187744
10409,2006,46,15,254.97,16.998,gbd36,247247,103.1235971,90.46569874,115.7814954,6.066807686,2.996635805,9.136979568,Other infectious diseases,Marin,5.228044544,1.160435347,5.037135661,2.808736216,8.829573884,86.30004168
10415,2006,103,15,303.01,20.20066667,gbd36,247247,122.5535598,108.7546257,136.3524939,6.066807686,2.996635805,9.136979568,Other neoplasms,Marin,3.586521323,1.691557679,5.240493184,2.880352534,9.20085559,120.9186368
