Year,County,Disease,Cases
2017,Stanislaus,Anaplasmosis,0
2017,Stanislaus,Anthrax,0
2017,Stanislaus,Babesiosis,0
2017,Stanislaus,"Botulism, Foodborne",0
2017,Stanislaus,"Botulism, Other",0
2017,Stanislaus,"Botulism, Wound",0
2017,Stanislaus,Brucellosis,0
2017,Stanislaus,Campylobacteriosis,229
2017,Stanislaus,Chikungunya Virus Infection,0
2017,Stanislaus,Chlamydia,2537
2017,Stanislaus,Cholera,0
2017,Stanislaus,Ciguatera Fish Poisoning,0
2017,Stanislaus,Coccidioidomycosis,122
2017,Stanislaus,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,1
2017,Stanislaus,Cryptosporidiosis,4
2017,Stanislaus,Cyclosporiasis,0
2017,Stanislaus,Cysticercosis or Taeniasis,0
2017,Stanislaus,Dengue,2
2017,Stanislaus,Diphtheria,0
2017,Stanislaus,Domoic Acid Poisoning,0
2017,Stanislaus,E. coli O157,6
2017,Stanislaus,E. coli Other STEC (non-O157),12
2017,Stanislaus,Early Syphilis,187
2017,Stanislaus,Ehrlichiosis,0
2017,Stanislaus,Flavivirus Infection of Undetermined Species,0
2017,Stanislaus,Giardiasis,77
2017,Stanislaus,Gonorrhea,770
2017,Stanislaus,Hantavirus Infection,0
2017,Stanislaus,Hemolytic Uremic Syndrome,1
2017,Stanislaus,Hepatitis A,4
2017,Stanislaus,"Hepatitis B, Acute",1
2017,Stanislaus,"Hepatitis C, Acute",1
2017,Stanislaus,"Hepatitis E, acute infection",3
2017,Stanislaus,Invasive Meningococcal Disease,0
2017,Stanislaus,Legionellosis,9
2017,Stanislaus,Leprosy,0
2017,Stanislaus,Leptospirosis,0
2017,Stanislaus,Listeriosis,0
2017,Stanislaus,Lyme Disease,3
2017,Stanislaus,Malaria,2
2017,Stanislaus,Measles,0
2017,Stanislaus,Mumps,0
2017,Stanislaus,Paralytic Shellfish Poisoning,0
2017,Stanislaus,Pertussis,5
2017,Stanislaus,"Plague, human",0
2017,Stanislaus,Psittacosis,0
2017,Stanislaus,Q Fever,1
2017,Stanislaus,"Rabies, human",0
2017,Stanislaus,Relapsing Fever,0
2017,Stanislaus,Rubella,0
2017,Stanislaus,Salmonellosis,77
2017,Stanislaus,Scombroid Fish Poisoning,0
2017,Stanislaus,Shiga Toxin Positive Feces (without culture confirmation),5
2017,Stanislaus,Shigellosis,53
2017,Stanislaus,Spotted Fever Rickettsiosis,0
2017,Stanislaus,Streptococcal Infection (cases in food and dairy workers),0
2017,Stanislaus,TB,15
2017,Stanislaus,Tetanus,0
2017,Stanislaus,Trichinosis,0
2017,Stanislaus,Tularemia,0
2017,Stanislaus,"Typhoid Fever, case",0
2017,Stanislaus,Typhus Fever,0
2017,Stanislaus,Varicella Hospitalizations,0
2017,Stanislaus,Vibrio Infection (non-Cholera),2
2017,Stanislaus,Yellow Fever,0
2017,Stanislaus,Yersiniosis,1
2017,Stanislaus,Zika Virus Infection,0
2017,Sutter,Amebiasis,3
2017,Sutter,Anaplasmosis,0
2017,Sutter,Anthrax,0
2017,Sutter,Babesiosis,0
2017,Sutter,"Botulism, Foodborne",0
2017,Sutter,"Botulism, Other",0
2017,Sutter,"Botulism, Wound",0
2017,Sutter,Brucellosis,0
2017,Sutter,Campylobacteriosis,15
2017,Sutter,Chikungunya Virus Infection,0
2017,Sutter,Chlamydia,361
2017,Sutter,Cholera,0
2017,Sutter,Ciguatera Fish Poisoning,0
2017,Sutter,Coccidioidomycosis,3
2017,Sutter,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,0
2017,Sutter,Cryptosporidiosis,0
2017,Sutter,Cyclosporiasis,0
2017,Sutter,Cysticercosis or Taeniasis,0
2017,Sutter,Dengue,0
2017,Sutter,Diphtheria,0
2017,Sutter,Domoic Acid Poisoning,0
2017,Sutter,E. coli O157,2
2017,Sutter,E. coli Other STEC (non-O157),0
2017,Sutter,Early Syphilis,7
2017,Sutter,Ehrlichiosis,0
2017,Sutter,Flavivirus Infection of Undetermined Species,0
2017,Sutter,Giardiasis,4
2017,Sutter,Gonorrhea,139
2017,Sutter,Hantavirus Infection,0
2017,Sutter,Hemolytic Uremic Syndrome,0
2017,Sutter,Hepatitis A,0
2017,Sutter,"Hepatitis B, Acute",0
2017,Sutter,"Hepatitis C, Acute",0
2017,Sutter,"Hepatitis E, acute infection",0
2017,Sutter,Invasive Meningococcal Disease,0
2017,Sutter,Legionellosis,0
2017,Sutter,Leprosy,0
2017,Sutter,Leptospirosis,0
2017,Sutter,Listeriosis,0
2017,Sutter,Lyme Disease,0
2017,Sutter,Malaria,0
2017,Sutter,Measles,0
2017,Sutter,Mumps,0
2017,Sutter,Paralytic Shellfish Poisoning,0
2017,Sutter,Pertussis,4
2017,Sutter,"Plague, human",0
2017,Sutter,Psittacosis,0
2017,Sutter,Q Fever,0
2017,Sutter,"Rabies, human",0
2017,Sutter,Relapsing Fever,0
2017,Sutter,Rubella,0
2017,Sutter,Salmonellosis,11
2017,Sutter,Scombroid Fish Poisoning,0
2017,Sutter,Shiga Toxin Positive Feces (without culture confirmation),2
2017,Sutter,Shigellosis,1
2017,Sutter,Spotted Fever Rickettsiosis,0
2017,Sutter,Streptococcal Infection (cases in food and dairy workers),0
2017,Sutter,TB,6
2017,Sutter,Tetanus,0
2017,Sutter,Trichinosis,0
2017,Sutter,Tularemia,0
2017,Sutter,"Typhoid Fever, case",0
2017,Sutter,Typhus Fever,0
2017,Sutter,Varicella Hospitalizations,0
2017,Sutter,Vibrio Infection (non-Cholera),1
2017,Sutter,Yellow Fever,0
2017,Sutter,Yersiniosis,0
2017,Sutter,Zika Virus Infection,0
2017,Tehama,Amebiasis,1
2017,Tehama,Anaplasmosis,0
2017,Tehama,Anthrax,0
2017,Tehama,Babesiosis,0
2017,Tehama,"Botulism, Foodborne",0
2017,Tehama,"Botulism, Other",0
2017,Tehama,"Botulism, Wound",0
2017,Tehama,Brucellosis,0
2017,Tehama,Campylobacteriosis,15
2017,Tehama,Chikungunya Virus Infection,0
2017,Tehama,Chlamydia,227
2017,Tehama,Cholera,0
2017,Tehama,Ciguatera Fish Poisoning,0
2017,Tehama,Coccidioidomycosis,0
2017,Tehama,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,0
2017,Tehama,Cryptosporidiosis,2
2017,Tehama,Cyclosporiasis,0
2017,Tehama,Cysticercosis or Taeniasis,0
2017,Tehama,Dengue,0
2017,Tehama,Diphtheria,0
2017,Tehama,Domoic Acid Poisoning,0
2017,Tehama,E. coli O157,1
2017,Tehama,E. coli Other STEC (non-O157),0
2017,Tehama,Early Syphilis,5
2017,Tehama,Ehrlichiosis,0
2017,Tehama,Flavivirus Infection of Undetermined Species,0
2017,Tehama,Giardiasis,3
2017,Tehama,Gonorrhea,95
2017,Tehama,Hantavirus Infection,0
2017,Tehama,Hemolytic Uremic Syndrome,0
2017,Tehama,Hepatitis A,0
2017,Tehama,"Hepatitis B, Acute",1
2017,Tehama,"Hepatitis C, Acute",0
2017,Tehama,"Hepatitis E, acute infection",0
2017,Tehama,Invasive Meningococcal Disease,0
2017,Tehama,Legionellosis,1
2017,Tehama,Leprosy,0
2017,Tehama,Leptospirosis,0
2017,Tehama,Listeriosis,0
2017,Tehama,Lyme Disease,0
2017,Tehama,Malaria,0
2017,Tehama,Measles,0
2017,Tehama,Mumps,0
2017,Tehama,Paralytic Shellfish Poisoning,0
2017,Tehama,Pertussis,1
2017,Tehama,"Plague, human",0
2017,Tehama,Psittacosis,0
2017,Tehama,Q Fever,0
2017,Tehama,"Rabies, human",0
2017,Tehama,Relapsing Fever,0
2017,Tehama,Rubella,0
2017,Tehama,Salmonellosis,14
2017,Tehama,Scombroid Fish Poisoning,0
2017,Tehama,Shiga Toxin Positive Feces (without culture confirmation),3
2017,Tehama,Shigellosis,0
2017,Tehama,Spotted Fever Rickettsiosis,0
2017,Tehama,Streptococcal Infection (cases in food and dairy workers),1
2017,Tehama,TB,0
2017,Tehama,Tetanus,0
2017,Tehama,Trichinosis,0
2017,Tehama,Tularemia,0
2017,Tehama,"Typhoid Fever, case",0
2017,Tehama,Typhus Fever,0
2017,Tehama,Varicella Hospitalizations,0
2017,Tehama,Vibrio Infection (non-Cholera),0
2017,Tehama,Yellow Fever,0
2017,Tehama,Yersiniosis,0
2017,Tehama,Zika Virus Infection,0
2017,Trinity,Amebiasis,0
2017,Trinity,Anaplasmosis,0
2017,Trinity,Anthrax,0
2017,Trinity,Babesiosis,0
2017,Trinity,"Botulism, Foodborne",0
2017,Trinity,"Botulism, Other",0
2017,Trinity,"Botulism, Wound",0
2017,Trinity,Brucellosis,0
2017,Trinity,Campylobacteriosis,0
2017,Trinity,Chikungunya Virus Infection,0
2017,Trinity,Chlamydia,14
2017,Trinity,Cholera,0
2017,Trinity,Ciguatera Fish Poisoning,0
2017,Trinity,Coccidioidomycosis,0
2017,Trinity,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,0
2017,Trinity,Cryptosporidiosis,0
2017,Trinity,Cyclosporiasis,0
2017,Trinity,Cysticercosis or Taeniasis,0
2017,Trinity,Dengue,0
2017,Trinity,Diphtheria,0
2017,Trinity,Domoic Acid Poisoning,0
2017,Trinity,E. coli O157,0
2017,Trinity,E. coli Other STEC (non-O157),0
2017,Trinity,Early Syphilis,3
2017,Trinity,Ehrlichiosis,0
2017,Trinity,Flavivirus Infection of Undetermined Species,0
2017,Trinity,Giardiasis,0
2017,Trinity,Gonorrhea,7
2017,Trinity,Hantavirus Infection,0
2017,Trinity,Hemolytic Uremic Syndrome,0
2017,Trinity,Hepatitis A,3
2017,Trinity,"Hepatitis B, Acute",0
2017,Trinity,"Hepatitis C, Acute",0
2017,Trinity,"Hepatitis E, acute infection",0
2017,Trinity,Invasive Meningococcal Disease,0
2017,Trinity,Legionellosis,0
2017,Trinity,Leprosy,0
2017,Trinity,Leptospirosis,0
2017,Trinity,Listeriosis,0
2017,Trinity,Lyme Disease,0
2017,Trinity,Malaria,0
2017,Trinity,Measles,0
2017,Trinity,Mumps,0
2017,Trinity,Paralytic Shellfish Poisoning,0
2017,Trinity,Pertussis,0
2017,Trinity,"Plague, human",0
2017,Trinity,Psittacosis,0
2017,Trinity,Q Fever,0
2017,Trinity,"Rabies, human",0
2017,Trinity,Relapsing Fever,0
2017,Trinity,Rubella,0
2017,Trinity,Salmonellosis,2
2017,Trinity,Scombroid Fish Poisoning,0
2017,Trinity,Shiga Toxin Positive Feces (without culture confirmation),0
2017,Trinity,Shigellosis,0
2017,Trinity,Spotted Fever Rickettsiosis,0
2017,Trinity,Streptococcal Infection (cases in food and dairy workers),0
2017,Trinity,TB,0
2017,Trinity,Tetanus,0
2017,Trinity,Trichinosis,0
2017,Trinity,Tularemia,0
2017,Trinity,"Typhoid Fever, case",0
2017,Trinity,Typhus Fever,0
2017,Trinity,Varicella Hospitalizations,0
2017,Trinity,Vibrio Infection (non-Cholera),0
2017,Trinity,Yellow Fever,0
2017,Trinity,Yersiniosis,0
2017,Trinity,Zika Virus Infection,0
2017,Tulare,Amebiasis,0
2017,Tulare,Anaplasmosis,0
2017,Tulare,Anthrax,0
2017,Tulare,Babesiosis,0
2017,Tulare,"Botulism, Foodborne",0
2017,Tulare,"Botulism, Other",0
2017,Tulare,"Botulism, Wound",0
2017,Tulare,Brucellosis,1
2017,Tulare,Campylobacteriosis,158
2017,Tulare,Chikungunya Virus Infection,0
2017,Tulare,Chlamydia,2572
2017,Tulare,Cholera,0
2017,Tulare,Ciguatera Fish Poisoning,0
2017,Tulare,Coccidioidomycosis,281
2017,Tulare,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,0
2017,Tulare,Cryptosporidiosis,12
2017,Tulare,Cyclosporiasis,5
2017,Tulare,Cysticercosis or Taeniasis,2
2017,Tulare,Dengue,0
2017,Tulare,Diphtheria,0
2017,Tulare,Domoic Acid Poisoning,0
2017,Tulare,E. coli O157,12
2017,Tulare,E. coli Other STEC (non-O157),6
2017,Tulare,Early Syphilis,71
2017,Tulare,Ehrlichiosis,0
2017,Tulare,Flavivirus Infection of Undetermined Species,0
2017,Tulare,Giardiasis,15
2017,Tulare,Gonorrhea,648
2017,Tulare,Hantavirus Infection,0
2017,Tulare,Hemolytic Uremic Syndrome,0
2017,Tulare,Hepatitis A,1
2017,Tulare,"Hepatitis B, Acute",0
2017,Tulare,"Hepatitis C, Acute",1
2017,Tulare,"Hepatitis E, acute infection",1
2017,Tulare,Invasive Meningococcal Disease,0
2017,Tulare,Legionellosis,1
2017,Tulare,Leprosy,0
2017,Tulare,Leptospirosis,0
2017,Tulare,Listeriosis,0
2017,Tulare,Lyme Disease,2
2017,Tulare,Malaria,0
2017,Tulare,Measles,0
2017,Tulare,Mumps,0
2017,Tulare,Paralytic Shellfish Poisoning,0
2017,Tulare,Pertussis,11
2017,Tulare,"Plague, human",0
2017,Tulare,Psittacosis,0
2017,Tulare,Q Fever,0
2017,Tulare,"Rabies, human",0
2017,Tulare,Relapsing Fever,0
2017,Tulare,Rubella,0
2017,Tulare,Salmonellosis,72
2017,Tulare,Scombroid Fish Poisoning,0
2017,Tulare,Shiga Toxin Positive Feces (without culture confirmation),1
2017,Tulare,Shigellosis,9
2017,Tulare,Spotted Fever Rickettsiosis,0
2017,Tulare,Streptococcal Infection (cases in food and dairy workers),1
2017,Tulare,TB,19
2017,Tulare,Tetanus,0
2017,Tulare,Trichinosis,0
2017,Tulare,Tularemia,0
2017,Tulare,"Typhoid Fever, case",1
2017,Tulare,Typhus Fever,0
2017,Tulare,Varicella Hospitalizations,0
2017,Tulare,Vibrio Infection (non-Cholera),2
2017,Tulare,Yellow Fever,0
2017,Tulare,Yersiniosis,2
2017,Tulare,Zika Virus Infection,2
2017,Tuolumne,Amebiasis,1
2017,Tuolumne,Anaplasmosis,0
2017,Tuolumne,Anthrax,0
2017,Tuolumne,Babesiosis,0
2017,Tuolumne,"Botulism, Foodborne",0
2017,Tuolumne,"Botulism, Other",0
2017,Tuolumne,"Botulism, Wound",0
2017,Tuolumne,Brucellosis,0
2017,Tuolumne,Campylobacteriosis,7
2017,Tuolumne,Chikungunya Virus Infection,0
2017,Tuolumne,Chlamydia,145
2017,Tuolumne,Cholera,0
2017,Tuolumne,Ciguatera Fish Poisoning,0
2017,Tuolumne,Coccidioidomycosis,6
2017,Tuolumne,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,0
2017,Tuolumne,Cryptosporidiosis,1
2017,Tuolumne,Cyclosporiasis,0
2017,Tuolumne,Cysticercosis or Taeniasis,0
2017,Tuolumne,Dengue,0
2017,Tuolumne,Diphtheria,0
2017,Tuolumne,Domoic Acid Poisoning,0
2017,Tuolumne,E. coli O157,3
2017,Tuolumne,E. coli Other STEC (non-O157),0
2017,Tuolumne,Early Syphilis,12
2017,Tuolumne,Ehrlichiosis,0
2017,Tuolumne,Flavivirus Infection of Undetermined Species,0
2017,Tuolumne,Giardiasis,1
2017,Tuolumne,Gonorrhea,47
2017,Tuolumne,Hantavirus Infection,0
2017,Tuolumne,Hemolytic Uremic Syndrome,0
2017,Tuolumne,Hepatitis A,0
2017,Tuolumne,"Hepatitis B, Acute",0
2017,Tuolumne,"Hepatitis C, Acute",1
2017,Tuolumne,"Hepatitis E, acute infection",0
2017,Tuolumne,Invasive Meningococcal Disease,0
2017,Tuolumne,Legionellosis,0
2017,Tuolumne,Leprosy,0
2017,Tuolumne,Leptospirosis,0
2017,Tuolumne,Listeriosis,0
2017,Tuolumne,Lyme Disease,0
2017,Tuolumne,Malaria,0
2017,Tuolumne,Measles,0
2017,Tuolumne,Mumps,0
2017,Tuolumne,Paralytic Shellfish Poisoning,0
2017,Tuolumne,Pertussis,5
2017,Tuolumne,"Plague, human",0
2017,Tuolumne,Psittacosis,0
2017,Tuolumne,Q Fever,0
2017,Tuolumne,"Rabies, human",0
2017,Tuolumne,Relapsing Fever,0
2017,Tuolumne,Rubella,0
2017,Tuolumne,Salmonellosis,7
2017,Tuolumne,Scombroid Fish Poisoning,0
2017,Tuolumne,Shiga Toxin Positive Feces (without culture confirmation),0
2017,Tuolumne,Shigellosis,3
2017,Tuolumne,Spotted Fever Rickettsiosis,0
2017,Tuolumne,Streptococcal Infection (cases in food and dairy workers),0
2017,Tuolumne,TB,0
2017,Tuolumne,Tetanus,0
2017,Tuolumne,Trichinosis,0
2017,Tuolumne,Tularemia,0
2017,Tuolumne,"Typhoid Fever, case",0
2017,Tuolumne,Typhus Fever,0
2017,Tuolumne,Varicella Hospitalizations,0
2017,Tuolumne,Vibrio Infection (non-Cholera),0
2017,Tuolumne,Yellow Fever,0
2017,Tuolumne,Yersiniosis,0
2017,Tuolumne,Zika Virus Infection,0
2017,Ventura,Amebiasis,7
2017,Ventura,Anaplasmosis,0
2017,Ventura,Anthrax,0
2017,Ventura,Babesiosis,1
2017,Ventura,"Botulism, Foodborne",0
2017,Ventura,"Botulism, Other",0
2017,Ventura,"Botulism, Wound",1
2017,Ventura,Brucellosis,1
2017,Ventura,Campylobacteriosis,260
2017,Ventura,Chikungunya Virus Infection,0
2017,Ventura,Chlamydia,2848
2017,Ventura,Cholera,0
2017,Ventura,Ciguatera Fish Poisoning,0
2017,Ventura,Coccidioidomycosis,249
2017,Ventura,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,2
2017,Ventura,Cryptosporidiosis,17
2017,Ventura,Cyclosporiasis,9
2017,Ventura,Cysticercosis or Taeniasis,0
2017,Ventura,Dengue,3
2017,Ventura,Diphtheria,0
2017,Ventura,Domoic Acid Poisoning,0
2017,Ventura,E. coli O157,6
2017,Ventura,E. coli Other STEC (non-O157),7
2017,Ventura,Early Syphilis,94
2017,Ventura,Ehrlichiosis,0
2017,Ventura,Flavivirus Infection of Undetermined Species,0
2017,Ventura,Giardiasis,49
2017,Ventura,Gonorrhea,715
2017,Ventura,Hantavirus Infection,0
2017,Ventura,Hemolytic Uremic Syndrome,0
2017,Ventura,Hepatitis A,8
2017,Ventura,"Hepatitis B, Acute",3
2017,Ventura,"Hepatitis C, Acute",1
2017,Ventura,"Hepatitis E, acute infection",1
2017,Ventura,Invasive Meningococcal Disease,0
2017,Ventura,Legionellosis,12
2017,Ventura,Leprosy,2
2017,Ventura,Leptospirosis,0
2017,Ventura,Listeriosis,3
2017,Ventura,Lyme Disease,5
2017,Ventura,Malaria,3
2017,Ventura,Measles,3
2017,Ventura,Mumps,2
2017,Ventura,Paralytic Shellfish Poisoning,0
2017,Ventura,Pertussis,71
2017,Ventura,"Plague, human",0
2017,Ventura,Psittacosis,0
2017,Ventura,Q Fever,2
2017,Ventura,"Rabies, human",0
2017,Ventura,Relapsing Fever,0
2017,Ventura,Rubella,0
2017,Ventura,Salmonellosis,114
2017,Ventura,Scombroid Fish Poisoning,0
2017,Ventura,Shiga Toxin Positive Feces (without culture confirmation),1
2017,Ventura,Shigellosis,57
2017,Ventura,Spotted Fever Rickettsiosis,0
2017,Ventura,Streptococcal Infection (cases in food and dairy workers),0
2017,Ventura,TB,26
2017,Ventura,Tetanus,0
2017,Ventura,Trichinosis,0
2017,Ventura,Tularemia,0
2017,Ventura,"Typhoid Fever, case",4
2017,Ventura,Typhus Fever,0
2017,Ventura,Varicella Hospitalizations,0
2017,Ventura,Vibrio Infection (non-Cholera),14
2017,Ventura,Yellow Fever,0
2017,Ventura,Yersiniosis,21
2017,Ventura,Zika Virus Infection,0
2017,Yolo,Amebiasis,5
2017,Yolo,Anaplasmosis,0
2017,Yolo,Anthrax,0
2017,Yolo,Babesiosis,0
2017,Yolo,"Botulism, Foodborne",0
2017,Yolo,"Botulism, Other",0
2017,Yolo,"Botulism, Wound",0
2017,Yolo,Brucellosis,0
2017,Yolo,Campylobacteriosis,57
2017,Yolo,Chikungunya Virus Infection,0
2017,Yolo,Chlamydia,1078
2017,Yolo,Cholera,0
2017,Yolo,Ciguatera Fish Poisoning,0
2017,Yolo,Coccidioidomycosis,4
2017,Yolo,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,0
2017,Yolo,Cryptosporidiosis,7
2017,Yolo,Cyclosporiasis,0
2017,Yolo,Cysticercosis or Taeniasis,0
2017,Yolo,Dengue,1
2017,Yolo,Diphtheria,0
2017,Yolo,Domoic Acid Poisoning,0
2017,Yolo,E. coli O157,0
2017,Yolo,E. coli Other STEC (non-O157),12
2017,Yolo,Early Syphilis,36
2017,Yolo,Ehrlichiosis,0
2017,Yolo,Flavivirus Infection of Undetermined Species,0
2017,Yolo,Giardiasis,23
2017,Yolo,Gonorrhea,300
2017,Yolo,Hantavirus Infection,0
2017,Yolo,Hemolytic Uremic Syndrome,0
2017,Yolo,Hepatitis A,3
2017,Yolo,"Hepatitis B, Acute",1
2017,Yolo,"Hepatitis C, Acute",0
2017,Yolo,"Hepatitis E, acute infection",0
2017,Yolo,Invasive Meningococcal Disease,0
2017,Yolo,Legionellosis,2
2017,Yolo,Leprosy,0
2017,Yolo,Leptospirosis,0
2017,Yolo,Listeriosis,0
2017,Yolo,Lyme Disease,3
2017,Yolo,Malaria,1
2017,Yolo,Measles,0
2017,Yolo,Mumps,0
2017,Yolo,Paralytic Shellfish Poisoning,0
2017,Yolo,Pertussis,5
2017,Yolo,"Plague, human",0
2017,Yolo,Psittacosis,0
2017,Yolo,Q Fever,0
2017,Yolo,"Rabies, human",0
2017,Yolo,Relapsing Fever,0
2017,Yolo,Rubella,0
2017,Yolo,Salmonellosis,32
2017,Yolo,Scombroid Fish Poisoning,0
2017,Yolo,Shiga Toxin Positive Feces (without culture confirmation),0
2017,Yolo,Shigellosis,7
2017,Yolo,Spotted Fever Rickettsiosis,0
2017,Yolo,Streptococcal Infection (cases in food and dairy workers),0
2017,Yolo,TB,7
2017,Yolo,Tetanus,0
2017,Yolo,Trichinosis,0
2017,Yolo,Tularemia,0
2017,Yolo,"Typhoid Fever, case",1
2017,Yolo,Typhus Fever,0
2017,Yolo,Varicella Hospitalizations,0
2017,Yolo,Vibrio Infection (non-Cholera),1
2017,Yolo,Yellow Fever,0
2017,Yolo,Yersiniosis,0
2017,Yolo,Zika Virus Infection,1
2017,Yuba,Amebiasis,2
2017,Yuba,Anaplasmosis,0
2017,Yuba,Anthrax,0
2017,Yuba,Babesiosis,0
2017,Yuba,"Botulism, Foodborne",0
2017,Yuba,"Botulism, Other",0
2017,Yuba,"Botulism, Wound",0
2017,Yuba,Brucellosis,0
2017,Yuba,Campylobacteriosis,19
2017,Yuba,Chikungunya Virus Infection,0
2017,Yuba,Chlamydia,308
2017,Yuba,Cholera,0
2017,Yuba,Ciguatera Fish Poisoning,0
2017,Yuba,Coccidioidomycosis,3
2017,Yuba,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,0
2017,Yuba,Cryptosporidiosis,0
2017,Yuba,Cyclosporiasis,0
2017,Yuba,Cysticercosis or Taeniasis,0
2017,Yuba,Dengue,0
2017,Yuba,Diphtheria,0
2017,Yuba,Domoic Acid Poisoning,0
2017,Yuba,E. coli O157,3
2017,Yuba,E. coli Other STEC (non-O157),0
2017,Yuba,Early Syphilis,10
2017,Yuba,Ehrlichiosis,0
2017,Yuba,Flavivirus Infection of Undetermined Species,0
2017,Yuba,Giardiasis,2
2017,Yuba,Gonorrhea,175
2017,Yuba,Hantavirus Infection,0
2017,Yuba,Hemolytic Uremic Syndrome,0
2017,Yuba,Hepatitis A,2
2017,Yuba,"Hepatitis B, Acute",3
2017,Yuba,"Hepatitis C, Acute",2
2017,Yuba,"Hepatitis E, acute infection",0
2017,Yuba,Invasive Meningococcal Disease,0
2017,Yuba,Legionellosis,1
2017,Yuba,Leprosy,0
2017,Yuba,Leptospirosis,0
2017,Yuba,Listeriosis,0
2017,Yuba,Lyme Disease,0
2017,Yuba,Malaria,0
2017,Yuba,Measles,0
2017,Yuba,Mumps,0
2017,Yuba,Paralytic Shellfish Poisoning,0
2017,Yuba,Pertussis,31
2017,Yuba,"Plague, human",0
2017,Yuba,Psittacosis,0
2017,Yuba,Q Fever,0
2017,Yuba,"Rabies, human",0
2017,Yuba,Relapsing Fever,0
2017,Yuba,Rubella,0
2017,Yuba,Salmonellosis,22
2017,Yuba,Scombroid Fish Poisoning,0
2017,Yuba,Shiga Toxin Positive Feces (without culture confirmation),2
2017,Yuba,Shigellosis,0
2017,Yuba,Spotted Fever Rickettsiosis,0
2017,Yuba,Streptococcal Infection (cases in food and dairy workers),0
2017,Yuba,TB,1
2017,Yuba,Tetanus,0
2017,Yuba,Trichinosis,0
2017,Yuba,Tularemia,0
2017,Yuba,"Typhoid Fever, case",0
2017,Yuba,Typhus Fever,0
2017,Yuba,Varicella Hospitalizations,0
2017,Yuba,Vibrio Infection (non-Cholera),1
2017,Yuba,Yellow Fever,0
2017,Yuba,Yersiniosis,0
2017,Yuba,Zika Virus Infection,0
