Name,Label,Concept,Required,Attributes,Limit,Predicate Type,Group,Valid Value
PCT012C125,Female: !! 18 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C126,Female: !! 19 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C127,Female: !! 20 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C128,Female: !! 21 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C129,Female: !! 22 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C130,Female: !! 23 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C131,Female: !! 24 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C132,Female: !! 25 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C133,Female: !! 26 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C134,Female: !! 27 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C135,Female: !! 28 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C136,Female: !! 29 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C137,Female: !! 30 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C138,Female: !! 31 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C139,Female: !! 32 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C140,Female: !! 33 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C141,Female: !! 34 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C142,Female: !! 35 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C143,Female: !! 36 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C144,Female: !! 37 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C145,Female: !! 38 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C146,Female: !! 39 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C147,Female: !! 40 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C148,Female: !! 41 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C149,Female: !! 42 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C150,Female: !! 43 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C151,Female: !! 44 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C152,Female: !! 45 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C153,Female: !! 46 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C154,Female: !! 47 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C155,Female: !! 48 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C156,Female: !! 49 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C157,Female: !! 50 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C158,Female: !! 51 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C159,Female: !! 52 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C160,Female: !! 53 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C161,Female: !! 54 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C162,Female: !! 55 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C163,Female: !! 56 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C164,Female: !! 57 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C165,Female: !! 58 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C166,Female: !! 59 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C167,Female: !! 60 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C168,Female: !! 61 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C169,Female: !! 62 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C170,Female: !! 63 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C171,Female: !! 64 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C172,Female: !! 65 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C173,Female: !! 66 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C174,Female: !! 67 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C175,Female: !! 68 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C176,Female: !! 69 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C177,Female: !! 70 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C178,Female: !! 71 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C179,Female: !! 72 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C180,Female: !! 73 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C181,Female: !! 74 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C182,Female: !! 75 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C183,Female: !! 76 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C184,Female: !! 77 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C185,Female: !! 78 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C186,Female: !! 79 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C187,Female: !! 80 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C188,Female: !! 81 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C189,Female: !! 82 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C190,Female: !! 83 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C191,Female: !! 84 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C192,Female: !! 85 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C193,Female: !! 86 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C194,Female: !! 87 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C195,Female: !! 88 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C196,Female: !! 89 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C197,Female: !! 90 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C198,Female: !! 91 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C199,Female: !! 92 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C200,Female: !! 93 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C201,Female: !! 94 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C202,Female: !! 95 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C203,Female: !! 96 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C204,Female: !! 97 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C205,Female: !! 98 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C206,Female: !! 99 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C207,Female: !! 100 to 104 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C208,Female: !! 105 to 109 years,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012C209,Female: !! 110 years and over,PCT12C. Sex By Age (American Indian And Alaska Native Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D001,People who are Asian alone,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D002,Male:,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D003,Male: !! Under 1 year,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D004,Male: !! 1 year,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D005,Male: !! 2 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D006,Male: !! 3 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D007,Male: !! 4 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D008,Male: !! 5 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D009,Male: !! 6 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D010,Male: !! 7 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D011,Male: !! 8 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D012,Male: !! 9 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D013,Male: !! 10 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D014,Male: !! 11 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D015,Male: !! 12 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D016,Male: !! 13 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D017,Male: !! 14 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D018,Male: !! 15 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D019,Male: !! 16 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D020,Male: !! 17 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D021,Male: !! 18 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D022,Male: !! 19 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D023,Male: !! 20 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D024,Male: !! 21 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D025,Male: !! 22 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D026,Male: !! 23 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D027,Male: !! 24 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D028,Male: !! 25 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D029,Male: !! 26 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D030,Male: !! 27 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D031,Male: !! 28 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D032,Male: !! 29 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D033,Male: !! 30 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D034,Male: !! 31 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D035,Male: !! 32 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D036,Male: !! 33 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D037,Male: !! 34 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D038,Male: !! 35 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D039,Male: !! 36 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D040,Male: !! 37 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D041,Male: !! 38 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D042,Male: !! 39 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D043,Male: !! 40 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
PCT012D044,Male: !! 41 years,PCT12D. Sex By Age (Asian Alone) [209],not required,,0,(not a predicate),N/A,N/A
