Indicator,Geography,Year,Strata,Strata Name,Numerator,Denominator,Rate,Age Adjusted Rate,SE Adjusted Rate
Homicide,Merced,2008-2010,Sex,Female,15,379376,3.95386,4.37569,1.14331
Homicide,CALIFORNIA,2008-2010,Sex,Female,1093,55922500,1.95449,1.93757,0.0589425
Homicide,Kern,2008-2010,Sex,Female,44,1204790,3.6521,3.75596,0.577061
Homicide,San Francisco,2008-2010,Sex,Female,14,1186070,1.18037,0.993362,0.273177
Homicide,San Bernardino,2008-2010,Sex,Female,82,3056790,2.68256,2.67005,0.296829
Homicide,Stanislaus,2008-2010,Sex,Female,18,777670,2.31461,2.30678,0.546992
Homicide,Tulare,2008-2010,Sex,Female,15,655371,2.28878,2.46179,0.647233
Homicide,Sonoma,2008-2010,Sex,Female,11,732060,1.50261,1.43771,0.443349
Homicide,Los Angeles,2008-2010,Sex,Female,334,14922000,2.2383,2.21409,0.121645
Homicide,San Joaquin,2008-2010,Sex,Female,26,1025580,2.53515,2.55045,0.503563
Homicide,Solano,2008-2010,Sex,Female,17,619376,2.7447,2.69737,0.659616
Homicide,Contra Costa,2008-2010,Sex,Female,40,1601460,2.49772,2.51065,0.402537
Homicide,San Bernardino,2008-2010,Sex,Male,332,3026290,10.9705,10.5509,0.589219
Homicide,Kern,2008-2010,Sex,Male,190,1288130,14.7501,13.7986,1.02077
Homicide,Ventura,2008-2010,Sex,Male,65,1220350,5.32634,5.14719,0.641126
Homicide,San Francisco,2008-2010,Sex,Male,150,1223580,12.2591,11.2316,0.943339
Homicide,Tulare,2008-2010,Sex,Male,96,657059,14.6106,13.8643,1.43625
Homicide,San Joaquin,2008-2010,Sex,Male,146,1017920,14.343,14.0977,1.17825
Homicide,Fresno,2008-2010,Sex,Male,192,1384360,13.8692,13.2316,0.971005
Homicide,Sacramento,2008-2010,Sex,Male,209,2073830,10.078,9.75466,0.678688
Homicide,Sonoma,2008-2010,Sex,Male,28,709032,3.94905,4.06418,0.7751
Homicide,Monterey,2008-2010,Sex,Male,119,636998,18.6814,16.6503,1.53448
Homicide,CALIFORNIA,2008-2010,Sex,Male,5348,55344500,9.66311,9.21374,0.12671
Homicide,Santa Clara,2008-2010,Sex,Male,109,2675640,4.07379,4.00651,0.386527
Homicide,Orange,2008-2010,Sex,Male,168,4454950,3.77109,3.6593,0.283583
Homicide,Solano,2008-2010,Sex,Male,80,618852,12.9272,12.635,1.42135
Homicide,Alameda,2008-2010,Sex,Male,363,2212890,16.4039,15.5661,0.819471
Homicide,Riverside,2008-2010,Sex,Male,264,3222040,8.19357,8.15111,0.506483
Homicide,Los Angeles,2008-2010,Sex,Male,1890,14517000,13.0192,12.1492,0.280988
Homicide,San Diego,2008-2010,Sex,Male,220,4639860,4.74152,4.35068,0.296949
Homicide,Contra Costa,2008-2010,Sex,Male,228,1526860,14.9327,15.6036,1.03795
Homicide,Merced,2008-2010,Sex,Male,55,383482,14.3423,13.9303,1.93469
Homicide,Stanislaus,2008-2010,Sex,Male,84,760666,11.043,11.1129,1.2259
Homicide,Kern,2008-2010,Sex,Total,234,2492910,9.38661,9.15494,0.608457
Homicide,Kings,2008-2010,Sex,Total,20,455803,4.38786,4.12956,0.955642
Homicide,Madera,2008-2010,Sex,Total,29,449458,6.45222,6.41916,1.20061
Homicide,Stanislaus,2008-2010,Sex,Total,102,1538340,6.63054,6.69069,0.667718
Homicide,Sonoma,2008-2010,Sex,Total,39,1441090,2.70628,2.78248,0.450963
Homicide,Santa Cruz,2008-2010,Sex,Total,28,784126,3.57085,3.40505,0.657173
Homicide,Butte,2008-2010,Sex,Total,28,657929,4.25578,4.47416,0.871502
Homicide,Alameda,2008-2010,Sex,Total,421,4510950,9.33285,9.02075,0.44122
Homicide,Contra Costa,2008-2010,Sex,Total,268,3128320,8.5669,9.06163,0.556798
Homicide,Yolo,2008-2010,Sex,Total,14,599638,2.33474,2.31984,0.640831
Homicide,Solano,2008-2010,Sex,Total,97,1238230,7.83378,7.83674,0.800476
Homicide,San Francisco,2008-2010,Sex,Total,164,2409650,6.80598,6.22328,0.497726
Homicide,Sutter,2008-2010,Sex,Total,14,282696,4.95232,4.94455,1.32633
Homicide,Mendocino,2008-2010,Sex,Total,14,263012,5.32295,5.51068,1.49733
Homicide,San Bernardino,2008-2010,Sex,Total,414,6083070,6.80577,6.64765,0.33066
Homicide,Fresno,2008-2010,Sex,Total,230,2769760,8.30396,8.08979,0.541217
Homicide,Merced,2008-2010,Sex,Total,70,762858,9.17602,9.24762,1.12876
Homicide,San Joaquin,2008-2010,Sex,Total,172,2043500,8.41695,8.40469,0.645434
Homicide,Marin,2008-2010,Sex,Total,22,753703,2.91892,3.23015,0.71632
Homicide,San Luis Obispo,2008-2010,Sex,Total,16,804087,1.98983,1.81202,0.474752
Homicide,San Mateo,2008-2010,Sex,Total,67,2148130,3.11899,3.34416,0.411806
Homicide,CALIFORNIA,2008-2010,Sex,Total,6441,111267000,5.78878,5.64337,0.0706183
Homicide,Los Angeles,2008-2010,Sex,Total,2224,29439100,7.55459,7.22259,0.153715
Homicide,Sacramento,2008-2010,Sex,Total,258,4233970,6.09357,5.98245,0.374371
Homicide,San Diego,2008-2010,Sex,Total,279,9229420,3.02294,2.83144,0.170741
Homicide,El Dorado,2008-2010,Sex,Total,14,539275,2.59608,2.79884,0.77931
Homicide,Santa Clara,2008-2010,Sex,Total,133,5324730,2.49778,2.47359,0.215433
Homicide,Lake,2008-2010,Sex,Total,12,193671,6.19607,7.05878,2.12383
Homicide,Placer,2008-2010,Sex,Total,15,1032050,1.45341,1.56433,0.407208
Homicide,Santa Barbara,2008-2010,Sex,Total,34,1265950,2.68574,2.70119,0.473347
Homicide,Orange,2008-2010,Sex,Total,227,8996570,2.52318,2.48945,0.166076
Homicide,Shasta,2008-2010,Sex,Total,12,530572,2.26171,2.43072,0.718476
Homicide,Tulare,2008-2010,Sex,Total,111,1312430,8.45759,8.30681,0.800747
Homicide,Monterey,2008-2010,Sex,Total,136,1239380,10.9732,10.2714,0.885449
Homicide,Imperial,2008-2010,Sex,Total,15,518452,2.89323,2.85085,0.742203
Homicide,Riverside,2008-2010,Sex,Total,315,6477460,4.86302,4.87508,0.27669
Homicide,Humboldt,2008-2010,Sex,Total,22,401896,5.47405,5.38734,1.1819
Homicide,Ventura,2008-2010,Sex,Total,83,2455040,3.3808,3.38232,0.372802
Homicide,Santa Clara,2011-2013,Sex,Female,40,2753300,1.4528,1.39946,0.22305
Homicide,Sacramento,2011-2013,Sex,Female,41,2209750,1.85542,1.89835,0.298857
Homicide,San Bernardino,2011-2013,Sex,Female,69,3133350,2.20212,2.27426,0.277286
Homicide,Fresno,2011-2013,Sex,Female,30,1426360,2.10326,2.29692,0.426026
Homicide,Monterey,2011-2013,Sex,Female,13,616419,2.10895,1.93097,0.536922
Homicide,Riverside,2011-2013,Sex,Female,79,3394710,2.32715,2.37079,0.268942
Homicide,San Francisco,2011-2013,Sex,Female,24,1228470,1.95365,1.79244,0.380233
Homicide,Alameda,2011-2013,Sex,Female,54,2376190,2.27255,2.2969,0.315015
Homicide,CALIFORNIA,2011-2013,Sex,Female,992,57328900,1.73037,1.71841,0.0550858
Homicide,San Diego,2011-2013,Sex,Female,83,4724890,1.75666,1.7785,0.19732
Homicide,Los Angeles,2011-2013,Sex,Female,250,15173200,1.64764,1.60397,0.102607
Homicide,Solano,2011-2013,Sex,Female,23,627894,3.66304,3.8963,0.819027
Homicide,Kern,2011-2013,Sex,Female,37,1240240,2.98329,3.1044,0.518594
Homicide,Contra Costa,2011-2013,Sex,Female,23,1654210,1.39039,1.42547,0.301149
Homicide,Tulare,2011-2013,Sex,Female,15,676445,2.21748,2.32398,0.61204
Homicide,Ventura,2011-2013,Sex,Female,14,1262580,1.10884,1.102,0.298563
Homicide,Stanislaus,2011-2013,Sex,Female,19,792739,2.39675,2.27761,0.523766
Homicide,San Joaquin,2011-2013,Sex,Female,31,1053630,2.94221,3.01619,0.549308
Homicide,Orange,2011-2013,Sex,Female,47,4671300,1.00614,0.991976,0.145867
Homicide,Orange,2011-2013,Sex,Male,165,4572530,3.6085,3.52073,0.275889
Homicide,Santa Clara,2011-2013,Sex,Male,140,2766990,5.05965,5.05594,0.429249
Homicide,Riverside,2011-2013,Sex,Male,234,3363420,6.95721,6.92317,0.456874
Homicide,CALIFORNIA,2011-2013,Sex,Male,5024,56761000,8.85115,8.55343,0.121543
Homicide,Fresno,2011-2013,Sex,Male,200,1425860,14.0266,13.6544,0.982867
Homicide,Kern,2011-2013,Sex,Male,168,1336560,12.5696,12.2433,0.963456
Homicide,Solano,2011-2013,Sex,Male,97,624898,15.5225,15.3136,1.57265
Homicide,Monterey,2011-2013,Sex,Male,113,653332,17.296,15.9236,1.51195
Homicide,Contra Costa,2011-2013,Sex,Male,178,1574990,11.3017,11.5918,0.874369
Homicide,San Joaquin,2011-2013,Sex,Male,203,1046750,19.3933,19.0648,1.35544
Homicide,Sacramento,2011-2013,Sex,Male,219,2124880,10.3065,10.1388,0.691279
Homicide,Tulare,2011-2013,Sex,Male,108,679037,15.9049,15.4528,1.51431
Homicide,San Diego,2011-2013,Sex,Male,232,4794310,4.83907,4.50783,0.29968
Homicide,Alameda,2011-2013,Sex,Male,321,2286000,14.042,13.6691,0.766159
Homicide,Stanislaus,2011-2013,Sex,Male,93,777356,11.9636,11.6427,1.22381
Homicide,Ventura,2011-2013,Sex,Male,69,1248060,5.52858,5.37656,0.658079
Homicide,San Francisco,2011-2013,Sex,Male,111,1267760,8.75557,8.68149,0.865174
Homicide,San Bernardino,2011-2013,Sex,Male,331,3101100,10.6736,10.5341,0.589412
Homicide,Los Angeles,2011-2013,Sex,Male,1557,14771400,10.5407,10.0094,0.255328
Homicide,Tulare,2011-2013,Sex,Total,123,1355480,9.07426,9.01604,0.826691
Homicide,Kern,2011-2013,Sex,Total,205,2576800,7.95561,8.01393,0.569157
Homicide,Lake,2011-2013,Sex,Total,15,194365,7.71744,9.12639,2.40815
Homicide,San Bernardino,2011-2013,Sex,Total,400,6234440,6.41597,6.43198,0.326496
Homicide,Mendocino,2011-2013,Sex,Total,12,263276,4.55795,5.09265,1.50747
Homicide,Riverside,2011-2013,Sex,Total,313,6758130,4.63146,4.68108,0.266771
Homicide,Butte,2011-2013,Sex,Total,30,664577,4.51415,4.36684,0.827237
Homicide,Stanislaus,2011-2013,Sex,Total,112,1570100,7.13333,6.97065,0.664867
Homicide,Sutter,2011-2013,Sex,Total,16,288045,5.55469,5.80781,1.46978
Homicide,El Dorado,2011-2013,Sex,Total,14,544215,2.57251,3.08883,0.859134
Homicide,Imperial,2011-2013,Sex,Total,13,537432,2.41891,2.37765,0.664188
Homicide,Madera,2011-2013,Sex,Total,26,454540,5.72007,5.64685,1.11903
Homicide,Contra Costa,2011-2013,Sex,Total,201,3229200,6.22446,6.52332,0.463085
Homicide,Monterey,2011-2013,Sex,Total,126,1269750,9.92321,9.40126,0.845206
Homicide,Orange,2011-2013,Sex,Total,212,9243830,2.29342,2.26756,0.156518
Homicide,Yolo,2011-2013,Sex,Total,12,616627,1.94607,2.00056,0.596214
Homicide,Ventura,2011-2013,Sex,Total,83,2510640,3.30593,3.30157,0.36792
Homicide,Merced,2011-2013,Sex,Total,62,787774,7.87028,7.51013,0.972636
Homicide,Kings,2011-2013,Sex,Total,28,451631,6.19975,6.46931,1.24502
Homicide,Fresno,2011-2013,Sex,Total,230,2852220,8.06391,8.0368,0.538502
Homicide,San Francisco,2011-2013,Sex,Total,135,2496240,5.40814,5.26763,0.473881
Homicide,Santa Barbara,2011-2013,Sex,Total,38,1290860,2.94377,2.89046,0.477938
Homicide,CALIFORNIA,2011-2013,Sex,Total,6016,114090000,5.27304,5.19694,0.0674301
Homicide,San Joaquin,2011-2013,Sex,Total,234,2100380,11.1408,11.1851,0.738449
Homicide,Sonoma,2011-2013,Sex,Total,33,1471000,2.24337,2.27267,0.403695
Homicide,Alameda,2011-2013,Sex,Total,375,4662180,8.04344,7.97666,0.41381
Homicide,Sacramento,2011-2013,Sex,Total,260,4334620,5.99821,5.99112,0.374316
Homicide,Santa Cruz,2011-2013,Sex,Total,38,803271,4.73066,4.63672,0.769798
Homicide,San Mateo,2011-2013,Sex,Total,60,2218620,2.70438,2.92818,0.382329
Homicide,Santa Clara,2011-2013,Sex,Total,180,5520290,3.2607,3.28118,0.245899
Homicide,Shasta,2011-2013,Sex,Total,27,534142,5.0548400000000004,5.66235,1.11615
Homicide,San Luis Obispo,2011-2013,Sex,Total,16,816446,1.95971,1.73448,0.447981
Homicide,Placer,2011-2013,Sex,Total,25,1079610,2.31564,2.44114,0.497167
Homicide,Solano,2011-2013,Sex,Total,120,1252790,9.57861,9.76448,0.900442
Homicide,Los Angeles,2011-2013,Sex,Total,1807,29944600,6.03447,5.83445,0.138039
Homicide,Humboldt,2011-2013,Sex,Total,19,405095,4.69026,4.53143,1.06691
Homicide,San Diego,2011-2013,Sex,Total,315,9519200,3.3091,3.21037,0.182625
Homicide,Stanislaus,2014-2016,Sex,Female,22,814611,2.70068,2.76433,0.596935
Homicide,CALIFORNIA,2014-2016,Sex,Female,956,58875400,1.62377,1.61527,0.0528959
Homicide,Alameda,2014-2016,Sex,Female,58,2480170,2.33855,2.23013,0.297992
Homicide,Solano,2014-2016,Sex,Female,17,646270,2.63048,2.82821,0.699832
Homicide,San Diego,2014-2016,Sex,Female,68,4880340,1.39335,1.36107,0.168113
Homicide,San Francisco,2014-2016,Sex,Female,22,1276620,1.7233,1.32602,0.287962
Homicide,Monterey,2014-2016,Sex,Female,21,634504,3.30967,3.43815,0.758612
Homicide,San Mateo,2014-2016,Sex,Female,14,1163200,1.20358,1.25861,0.346067
Homicide,Kern,2014-2016,Sex,Female,21,1277340,1.64404,1.7216,0.381302
Homicide,Orange,2014-2016,Sex,Female,38,4791610,0.793053,0.778495,0.128291
Homicide,Los Angeles,2014-2016,Sex,Female,245,15462000,1.58453,1.56369,0.100904
Homicide,Sacramento,2014-2016,Sex,Female,62,2276860,2.72305,2.78721,0.357983
Homicide,Tulare,2014-2016,Sex,Female,20,694103,2.88142,3.18952,0.725202
Homicide,Fresno,2014-2016,Sex,Female,32,1468850,2.17858,2.35493,0.422807
Homicide,Santa Barbara,2014-2016,Sex,Female,13,663316,1.95985,2.01548,0.577348
Homicide,San Bernardino,2014-2016,Sex,Female,55,3209740,1.71354,1.77963,0.242214
Homicide,Santa Clara,2014-2016,Sex,Female,27,2866870,0.941792,0.909671,0.17723
Homicide,Riverside,2014-2016,Sex,Female,59,3513270,1.67935,1.68681,0.22174
Homicide,Contra Costa,2014-2016,Sex,Female,33,1716980,1.92198,1.91912,0.340229
Homicide,San Joaquin,2014-2016,Sex,Female,21,1095150,1.91755,1.92755,0.424967
Homicide,Alameda,2014-2016,Sex,Male,279,2376910,11.7379,11.6259,0.700599
Homicide,San Bernardino,2014-2016,Sex,Male,354,3179960,11.1322,10.8399,0.585603
Homicide,San Diego,2014-2016,Sex,Male,232,4944180,4.69238,4.58134,0.304229
Homicide,Tulare,2014-2016,Sex,Male,100,697254,14.342,14.2143,1.45032
Homicide,Contra Costa,2014-2016,Sex,Male,175,1632740,10.7182,11.2639,0.859842
Homicide,Los Angeles,2014-2016,Sex,Male,1597,15077400,10.592,10.2367,0.257859
Homicide,San Mateo,2014-2016,Sex,Male,36,1125680,3.19808,3.42651,0.574341
Homicide,Santa Clara,2014-2016,Sex,Male,138,2869370,4.80942,4.79101,0.410355
Homicide,Kern,2014-2016,Sex,Male,211,1371650,15.383,14.9356,1.04628
Homicide,San Joaquin,2014-2016,Sex,Male,198,1088510,18.19,18.0388,1.3016
Homicide,Solano,2014-2016,Sex,Male,83,642529,12.9177,12.8079,1.42318
Homicide,Orange,2014-2016,Sex,Male,175,4688720,3.73236,3.66587,0.279384
Homicide,Riverside,2014-2016,Sex,Male,260,3482510,7.46589,7.49423,0.471466
Homicide,Monterey,2014-2016,Sex,Male,134,672664,19.9208,19.1151,1.66955
Homicide,Fresno,2014-2016,Sex,Male,180,1469100,12.2524,12.0912,0.916783
Homicide,Sacramento,2014-2016,Sex,Male,247,2193590,11.2601,11.2983,0.72571
Homicide,CALIFORNIA,2014-2016,Sex,Male,5123,58278200,8.79059,8.61884,0.12143
Homicide,San Francisco,2014-2016,Sex,Male,98,1311400,7.47291,7.77459,0.844244
Homicide,Stanislaus,2014-2016,Sex,Male,74,800489,9.24434,9.59002,1.13324
Homicide,Santa Barbara,2014-2016,Sex,Male,35,670066,5.22337,4.99561,0.861664
Homicide,Madera,2014-2016,Sex,Total,21,464830,4.51778,4.96306,1.09641
Homicide,Merced,2014-2016,Sex,Total,76,810053,9.3821,9.04326,1.0570600000000001
Homicide,Sutter,2014-2016,Sex,Total,16,292910,5.46243,5.52654,1.39748
Homicide,Ventura,2014-2016,Sex,Total,81,2554280,3.17115,3.23188,0.363863
Homicide,Kern,2014-2016,Sex,Total,232,2648990,8.75806,8.74327,0.583378
Homicide,Yolo,2014-2016,Sex,Total,14,639386,2.1896,2.39886,0.65101
Homicide,Santa Barbara,2014-2016,Sex,Total,48,1333380,3.59987,3.58005,0.528673
Homicide,Sacramento,2014-2016,Sex,Total,309,4470450,6.91206,7.02912,0.403408
Homicide,Shasta,2014-2016,Sex,Total,33,536236,6.15401,6.25328,1.12982
Homicide,Marin,2014-2016,Sex,Total,17,786395,2.16176,2.16875,0.560608
Homicide,Santa Cruz,2014-2016,Sex,Total,27,822635,3.28214,3.19273,0.618862
Homicide,Tulare,2014-2016,Sex,Total,120,1391360,8.62467,8.80187,0.818218
Homicide,Humboldt,2014-2016,Sex,Total,43,405906,10.5936,10.9284,1.70041
Homicide,San Diego,2014-2016,Sex,Total,300,9824520,3.05358,3.03649,0.177373
Homicide,San Mateo,2014-2016,Sex,Total,50,2288870,2.18448,2.38118,0.340268
Homicide,Sonoma,2014-2016,Sex,Total,35,1503040,2.32861,2.38722,0.414719
Homicide,Santa Clara,2014-2016,Sex,Total,165,5736250,2.87645,2.90636,0.227996
Homicide,Mendocino,2014-2016,Sex,Total,15,265947,5.64022,5.89726,1.57189
Homicide,Kings,2014-2016,Sex,Total,28,448542,6.24245,5.91251,1.12871
Homicide,Solano,2014-2016,Sex,Total,100,1288800,7.75916,7.92724,0.803956
Homicide,Monterey,2014-2016,Sex,Total,155,1307170,11.8577,11.8438,0.961962
Homicide,Placer,2014-2016,Sex,Total,18,1115040,1.61429,1.70793,0.41399
Homicide,San Bernardino,2014-2016,Sex,Total,409,6389700,6.40093,6.32207,0.31672
Homicide,Lake,2014-2016,Sex,Total,25,195499,12.7878,13.8366,2.93943
Homicide,Fresno,2014-2016,Sex,Total,212,2937950,7.21592,7.27864,0.508127
Homicide,San Francisco,2014-2016,Sex,Total,120,2588030,4.63674,4.61021,0.451086
Homicide,San Joaquin,2014-2016,Sex,Total,219,2183660,10.029,10.0916,0.689852
Homicide,Stanislaus,2014-2016,Sex,Total,96,1615100,5.9439,6.14083,0.635702
Homicide,Yuba,2014-2016,Sex,Total,15,226683,6.61717,6.93092,1.81347
Homicide,CALIFORNIA,2014-2016,Sex,Total,6079,117154000,5.18891,5.1762,0.0669487
Homicide,Alameda,2014-2016,Sex,Total,337,4857080,6.93833,6.94936,0.381947
Homicide,San Luis Obispo,2014-2016,Sex,Total,19,831836,2.2841,2.45625,0.591665
Homicide,Los Angeles,2014-2016,Sex,Total,1842,30539400,6.03155,5.93256,0.139133
Homicide,Butte,2014-2016,Sex,Total,26,673387,3.86108,3.79998,0.773764
Homicide,Riverside,2014-2016,Sex,Total,319,6995780,4.55989,4.61079,0.261351
Homicide,Contra Costa,2014-2016,Sex,Total,208,3349720,6.20948,6.60051,0.462247
Homicide,Orange,2014-2016,Sex,Total,213,9480330,2.24676,2.23942,0.154809
Homicide,Sacramento,2017-2019,Sex,Female,46,2324120,1.97924,1.92686,0.2887
Homicide,Santa Clara,2017-2019,Sex,Female,32,2911870,1.09895,1.05571,0.190042
Homicide,Santa Barbara,2017-2019,Sex,Female,16,670305,2.38697,2.26131,0.57628
Homicide,San Francisco,2017-2019,Sex,Female,16,1297640,1.23301,1.08658,0.292205
Homicide,CALIFORNIA,2017-2019,Sex,Female,1043,60212500,1.7322,1.71305,0.0539243
Homicide,Stanislaus,2017-2019,Sex,Female,13,845634,1.53731,1.53783,0.43035
Homicide,Orange,2017-2019,Sex,Female,51,4866690,1.04794,0.976118,0.140356
Homicide,Ventura,2017-2019,Sex,Female,16,1305500,1.22559,1.14831,0.297079
Homicide,San Diego,2017-2019,Sex,Female,69,4964460,1.38988,1.35085,0.16563
Homicide,San Mateo,2017-2019,Sex,Female,11,1170090,0.940101,0.799656,0.255338
Homicide,Contra Costa,2017-2019,Sex,Female,32,1760980,1.81717,1.85275,0.336689
Homicide,Los Angeles,2017-2019,Sex,Female,266,15676800,1.69677,1.67486,0.10394
Homicide,Fresno,2017-2019,Sex,Female,42,1538340,2.73021,2.65211,0.413665
Homicide,Alameda,2017-2019,Sex,Female,25,2531440,0.987581,0.955472,0.194469
Homicide,Riverside,2017-2019,Sex,Female,73,3636450,2.00745,1.91857,0.229148
Homicide,Tulare,2017-2019,Sex,Female,19,726477,2.61536,2.72232,0.633932
Homicide,San Joaquin,2017-2019,Sex,Female,32,1127580,2.83794,2.96111,0.530502
Homicide,San Bernardino,2017-2019,Sex,Female,87,3285480,2.64802,2.71268,0.295453
Homicide,Kern,2017-2019,Sex,Female,32,1378320,2.32166,2.45407,0.441715
Homicide,Tulare,2017-2019,Sex,Male,80,729951,10.9596,11.1857,1.27343
Homicide,San Francisco,2017-2019,Sex,Male,105,1325040,7.92427,8.24246,0.864071
Homicide,Santa Barbara,2017-2019,Sex,Male,34,676811,5.02356,4.8692,0.846357
Homicide,Kern,2017-2019,Sex,Male,268,1472130,18.2049,17.8014,1.10358
Homicide,Ventura,2017-2019,Sex,Male,79,1291180,6.11844,6.16779,0.703479
Homicide,San Mateo,2017-2019,Sex,Male,31,1132040,2.73841,2.78127,0.508068
Homicide,San Bernardino,2017-2019,Sex,Male,393,3253970,12.0775,11.9231,0.611473
Homicide,Alameda,2017-2019,Sex,Male,223,2417950,9.22268,9.18804,0.621264
Homicide,Riverside,2017-2019,Sex,Male,287,3605410,7.96026,8.12742,0.486678
Homicide,CALIFORNIA,2017-2019,Sex,Male,4826,59585600,8.09927,8.06738,0.117218
Homicide,Fresno,2017-2019,Sex,Male,194,1537550,12.6175,12.5769,0.916023
Homicide,San Joaquin,2017-2019,Sex,Male,167,1120760,14.9006,14.5916,1.14666
Homicide,Orange,2017-2019,Sex,Male,166,4762780,3.48536,3.50435,0.274234
Homicide,Stanislaus,2017-2019,Sex,Male,49,832138,5.88845,5.85444,0.846693
Homicide,San Diego,2017-2019,Sex,Male,206,5019020,4.10439,4.02522,0.283278
Homicide,Sacramento,2017-2019,Sex,Male,214,2241960,9.54522,9.54945,0.658964
Homicide,Santa Clara,2017-2019,Sex,Male,112,2905460,3.85482,3.8178,0.365829
Homicide,Contra Costa,2017-2019,Sex,Male,144,1671920,8.61284,8.81977,0.747555
Homicide,Los Angeles,2017-2019,Sex,Male,1481,15306600,9.67555,9.54674,0.250077
Homicide,Santa Cruz,2017-2019,Sex,Total,23,834714,2.75543,2.80753,0.598778
Homicide,Marin,2017-2019,Sex,Total,15,778573,1.9266,2.0091,0.55218
Homicide,Stanislaus,2017-2019,Sex,Total,62,1677770,3.69538,3.71207,0.476779
Homicide,El Dorado,2017-2019,Sex,Total,20,564530,3.54277,3.78945,0.924871
Homicide,Kern,2017-2019,Sex,Total,300,2850460,10.5246,10.6107,0.621761
Homicide,Riverside,2017-2019,Sex,Total,360,7241860,4.9711,5.04969,0.270152
Homicide,Imperial,2017-2019,Sex,Total,29,606418,4.78218,4.97466,0.937398
Homicide,San Bernardino,2017-2019,Sex,Total,480,6539450,7.34007,7.3763,0.341817
Homicide,San Luis Obispo,2017-2019,Sex,Total,16,838516,1.90813,1.66491,0.439614
Homicide,Lake,2017-2019,Sex,Total,22,206392,10.6593,12.5436,2.80259
Homicide,Tulare,2017-2019,Sex,Total,99,1456430,6.79745,7.00672,0.71611
Homicide,Mendocino,2017-2019,Sex,Total,16,269034,5.9472,6.56725,1.68014
Homicide,Tehama,2017-2019,Sex,Total,19,199409,9.52816,10.733,2.54462
Homicide,Sacramento,2017-2019,Sex,Total,260,4566080,5.69416,5.74994,0.360213
Homicide,Alameda,2017-2019,Sex,Total,248,4949390,5.01072,5.04693,0.323861
Homicide,Kings,2017-2019,Sex,Total,27,486099,5.55442,5.27649,1.024
Homicide,CALIFORNIA,2017-2019,Sex,Total,5869,119798000,4.89908,4.94182,0.0651779
Homicide,San Mateo,2017-2019,Sex,Total,42,2302130,1.8244,1.82429,0.289329
Homicide,San Diego,2017-2019,Sex,Total,275,9983480,2.75455,2.72044,0.165934
Homicide,Del Norte,2017-2019,Sex,Total,11,86745,12.6808,12.576,3.913
Homicide,San Francisco,2017-2019,Sex,Total,121,2622680,4.6136,4.75035,0.46473
Homicide,Madera,2017-2019,Sex,Total,35,501184,6.98346,7.25678,1.24609
Homicide,Orange,2017-2019,Sex,Total,217,9629470,2.2535,2.25814,0.155168
Homicide,Shasta,2017-2019,Sex,Total,35,552691,6.33265,6.96589,1.21972
Homicide,Sonoma,2017-2019,Sex,Total,33,1543170,2.13845,2.19475,0.395539
Homicide,Yuba,2017-2019,Sex,Total,19,235936,8.05303,8.82311,2.04315
Homicide,Contra Costa,2017-2019,Sex,Total,176,3432910,5.12685,5.30144,0.406836
Homicide,Los Angeles,2017-2019,Sex,Total,1747,30983500,5.63849,5.64044,0.136136
Homicide,Ventura,2017-2019,Sex,Total,95,2596680,3.65852,3.72136,0.388156
Homicide,Solano,2017-2019,Sex,Total,99,1337610,7.40126,7.90454,0.804563
Homicide,Sutter,2017-2019,Sex,Total,12,305981,3.92181,4.16504,1.22356
Homicide,Fresno,2017-2019,Sex,Total,236,3075900,7.67256,7.70537,0.508402
Homicide,Santa Barbara,2017-2019,Sex,Total,50,1347120,3.71163,3.60684,0.517435
Homicide,Humboldt,2017-2019,Sex,Total,23,414830,5.54444,4.96703,1.0631
Homicide,Santa Clara,2017-2019,Sex,Total,144,5817330,2.47536,2.47268,0.20905
Homicide,Napa,2017-2019,Sex,Total,12,435150,2.75767,2.91831,0.854806
Homicide,Butte,2017-2019,Sex,Total,30,698294,4.29618,4.45666,0.844519
Homicide,Merced,2017-2019,Sex,Total,59,841541,7.01095,7.13642,0.945963
Homicide,Yolo,2017-2019,Sex,Total,23,645628,3.56242,3.889,0.828831
Homicide,Monterey,2017-2019,Sex,Total,85,1317560,6.45134,6.58382,0.721386
Homicide,Placer,2017-2019,Sex,Total,27,1160160,2.32728,2.39798,0.475106
Homicide,San Joaquin,2017-2019,Sex,Total,199,2248340,8.85099,8.86001,0.637148
